#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	731187	723689	98.98	4643	0.63	1080	0.15	79	0.01	1696	0.23
Ecoli	731187	730931	99.97	0	0.00	0	0.00	28	0.00	228	0.03
PhiX	731187	731187	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	731187	731157	100.00	0	0.00	0	0.00	0	0.00	30	0.00
Vectors	731187	731104	99.99	0	0.00	0	0.00	10	0.00	73	0.01
Bacteria_24k	731187	551032	75.36	60702	8.30	67177	9.19	5386	0.74	46890	6.41
Protists_1k	731187	667582	91.30	7715	1.06	2415	0.33	28875	3.95	24600	3.36
Viruses	731187	729925	99.83	31	0.00	16	0.00	348	0.05	867	0.12
Fungi_RefSeq_release	731187	728692	99.66	432	0.06	64	0.01	1097	0.15	902	0.12
Coral	731187	730869	99.96	0	0.00	0	0.00	94	0.01	224	0.03
Bird	731187	730843	99.95	3	0.00	1	0.00	62	0.01	278	0.04
Plant	731187	730843	99.95	4	0.00	1	0.00	49	0.01	290	0.04

%Hit_no_genomes: 72.92
