#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	659647	634905	96.24	710	0.11	202	0.03	2556	0.39	21274	3.23
Ecoli	659647	659646	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	659647	659647	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	659647	659630	100.00	0	0.00	0	0.00	3	0.00	14	0.00
Vectors	659647	657011	99.60	4	0.00	0	0.00	155	0.02	2477	0.38
Bacteria_24k	659647	644103	97.65	345	0.05	356	0.05	1396	0.21	13447	2.04
Protists_1k	659647	623412	94.51	2620	0.40	5619	0.85	1064	0.16	26932	4.08
Viruses	659647	646979	98.09	20	0.00	14	0.00	1128	0.17	11506	1.74
Fungi_RefSeq_release	659647	634349	96.18	560	0.08	162	0.02	2596	0.39	21980	3.33
Coral	659647	643503	97.56	94	0.01	30	0.00	1920	0.29	14100	2.14
Bird	659647	639438	96.93	432	0.07	93	0.01	2493	0.38	17191	2.61
Plant	659647	644895	97.77	94	0.01	17	0.00	1768	0.27	12873	1.95

%Hit_no_genomes: 93.86
