#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1724189	1634599	94.81	5413	0.31	1277	0.07	7722	0.45	75178	4.36
Ecoli	1724189	1724112	100.00	0	0.00	0	0.00	14	0.00	63	0.00
PhiX	1724189	1724189	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1724189	1724020	99.99	0	0.00	0	0.00	12	0.00	157	0.01
Vectors	1724189	1711496	99.27	3	0.00	1	0.00	571	0.03	12118	0.70
Bacteria_24k	1724189	1635298	94.84	11735	0.68	14288	0.83	5492	0.32	57376	3.33
Protists_1k	1724189	1595087	92.51	9340	0.54	16037	0.93	8911	0.52	94814	5.50
Viruses	1724189	1679416	97.41	64	0.00	38	0.00	3581	0.21	41090	2.38
Fungi_RefSeq_release	1724189	1637565	94.98	1622	0.09	348	0.02	8638	0.50	76016	4.41
Coral	1724189	1664754	96.55	323	0.02	60	0.00	7037	0.41	52015	3.02
Bird	1724189	1652689	95.84	982	0.06	314	0.02	8033	0.47	62171	3.61
Plant	1724189	1672286	96.99	296	0.02	59	0.00	5147	0.30	46401	2.69

%Hit_no_genomes: 90.17
