#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2051709	1985914	96.79	2728	0.13	585	0.03	8117	0.40	54365	2.65
Ecoli	2051709	2051672	100.00	0	0.00	0	0.00	4	0.00	33	0.00
PhiX	2051709	2051709	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2051709	2051541	99.99	0	0.00	0	0.00	17	0.00	151	0.01
Vectors	2051709	2045361	99.69	3	0.00	0	0.00	568	0.03	5777	0.28
Bacteria_24k	2051709	2005974	97.78	3287	0.16	4360	0.21	4173	0.20	33915	1.65
Protists_1k	2051709	1950441	95.07	10223	0.50	15999	0.78	5198	0.25	69848	3.40
Viruses	2051709	2022240	98.57	66	0.00	58	0.00	3045	0.15	26300	1.28
Fungi_RefSeq_release	2051709	1985841	96.79	1910	0.09	367	0.02	8734	0.43	54857	2.67
Coral	2051709	2008887	97.91	414	0.02	72	0.00	6494	0.32	35842	1.75
Bird	2051709	1998295	97.40	1259	0.06	342	0.02	7897	0.38	43916	2.14
Plant	2051709	2015519	98.24	405	0.02	80	0.00	5141	0.25	30564	1.49

%Hit_no_genomes: 94.10
