pos	3pG>A
1	0.0300075437959264
2	0.06320372316469
3	0.0317769130998703
4	0.0260072479215519
5	0.0221165492799785
6	0.0193273330175272
7	0.0199179580674567
8	0.0155866900175131
9	0.0181410781229801
10	0.0163734459300962
11	0.0153242306568124
12	0.01300792864222
13	0.0140893917717952
14	0.0137207073786915
15	0.0114922813036021
16	0.0122486209442731
17	0.0113293381741831
18	0.0117199457733852
19	0.0101911937633378
20	0.00966608084358524
21	0.00948981368622671
22	0.0107564191533657
23	0.00995498614958449
24	0.00964024363524824
25	0.00869221651521138
