# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	87	109
+	205	151
+	149	168
+	189	162
+	143	168
+	88	118
+	185	149
+	153	195
+	122	189
+	110	176
+	161	167
+	141	199
+	179	164
+	229	111
+	188	152
+	131	189
+	80	114
+	134	179
+	170	185
+	78	87
+	255	98
+	207	148
+	123	196
+	225	136
+	90	134
+	162	181
+	240	116
+	259	96
+	76	101
+	139	202
+	216	120
+	206	128
+	117	186
+	82	111
+	169	170
+	210	149
+	193	184
+	103	160
+	175	181
+	195	132
+	184	174
+	130	184
+	93	135
+	140	182
+	244	99
+	159	184
+	174	183
+	157	178
+	128	192
+	173	171
+	89	126
+	150	196
+	104	164
+	86	107
+	212	132
+	164	163
+	75	77
+	246	90
+	199	135
+	135	191
+	201	136
+	213	150
+	165	193
+	194	124
+	85	131
+	203	133
+	222	141
+	116	168
+	191	135
+	166	165
+	77	85
+	223	114
+	133	213
+	160	204
+	235	134
+	228	116
+	168	184
+	253	98
+	69	69
+	62	27
+	214	112
+	252	79
+	113	164
+	238	96
+	163	168
+	115	173
+	200	113
+	182	176
+	256	99
+	156	189
+	154	155
+	125	196
+	180	156
+	197	126
+	186	130
+	151	189
+	204	139
+	249	81
+	239	108
+	221	131
+	121	189
+	257	100
+	258	113
+	120	186
+	114	192
+	251	83
+	202	149
+	100	170
+	138	199
+	102	147
+	254	84
+	112	171
+	224	113
+	91	131
+	231	120
+	158	177
+	178	161
+	196	145
+	71	72
+	209	131
+	192	126
+	248	81
+	215	129
+	247	96
+	129	166
+	145	183
+	171	178
+	232	108
+	105	155
+	250	103
+	147	161
+	181	164
+	99	145
+	97	142
+	233	114
+	242	113
+	107	166
+	70	67
+	83	117
+	208	147
+	119	187
+	111	146
+	137	180
+	132	209
+	220	114
+	126	187
+	167	178
+	32	1
+	243	102
+	146	197
+	67	65
+	81	108
+	124	192
+	237	103
+	227	120
+	142	200
+	152	219
+	148	179
+	172	180
+	177	166
+	241	110
+	65	44
+	218	119
+	94	125
+	217	133
+	183	155
+	95	165
+	106	169
+	155	176
+	187	152
+	96	135
+	136	148
+	176	182
+	144	182
+	68	56
+	84	116
+	33	3
+	98	169
+	109	170
+	92	143
+	37	1
+	108	182
+	219	135
+	234	98
+	118	183
+	230	97
+	190	148
+	245	112
+	101	160
+	226	117
+	46	6
+	66	50
+	43	6
+	127	185
+	60	25
+	198	141
+	72	80
+	55	14
+	236	86
+	73	70
+	79	97
+	211	130
+	74	70
+	45	3
+	64	47
+	59	26
+	51	9
+	63	45
+	57	21
+	47	9
+	58	27
+	39	2
+	56	21
+	48	9
+	52	10
+	54	18
+	61	35
+	53	11
+	34	1
+	38	2
+	42	8
+	41	4
+	50	6
+	49	10
+	260	2
+	44	3
+	36	2
+	35	1
+	40	1
-	119	184
-	100	142
-	164	197
-	203	153
-	127	220
-	98	142
-	165	165
-	145	198
-	225	143
-	138	207
-	116	193
-	156	184
-	144	190
-	219	126
-	193	151
-	163	183
-	142	186
-	158	159
-	101	174
-	124	204
-	258	81
-	168	178
-	82	115
-	71	70
-	115	178
-	178	171
-	259	58
-	214	129
-	151	192
-	154	182
-	210	136
-	205	129
-	217	128
-	110	166
-	150	195
-	63	34
-	236	112
-	87	111
-	77	106
-	134	184
-	160	178
-	88	127
-	173	125
-	118	169
-	191	161
-	130	187
-	220	120
-	201	134
-	167	164
-	224	125
-	233	123
-	218	121
-	171	175
-	153	200
-	89	124
-	202	138
-	65	67
-	97	150
-	157	177
-	177	170
-	131	183
-	230	76
-	117	164
-	155	190
-	80	96
-	189	137
-	133	207
-	213	113
-	137	182
-	239	106
-	200	135
-	159	161
-	152	200
-	62	33
-	93	127
-	113	167
-	109	168
-	105	169
-	194	137
-	143	186
-	182	155
-	136	180
-	92	127
-	135	186
-	221	136
-	149	170
-	123	186
-	188	150
-	186	140
-	125	197
-	121	187
-	162	183
-	247	93
-	147	193
-	249	106
-	132	182
-	51	9
-	251	100
-	108	190
-	197	131
-	211	144
-	206	152
-	216	124
-	234	89
-	67	53
-	95	139
-	141	210
-	139	231
-	208	132
-	226	111
-	172	160
-	175	168
-	187	184
-	243	102
-	79	108
-	179	142
-	75	92
-	196	156
-	86	129
-	76	98
-	185	153
-	103	160
-	215	136
-	120	175
-	161	179
-	227	119
-	253	89
-	235	105
-	174	158
-	254	101
-	112	168
-	183	141
-	74	99
-	176	167
-	199	160
-	126	171
-	240	106
-	190	148
-	83	102
-	104	167
-	111	171
-	244	120
-	53	14
-	146	182
-	129	198
-	223	121
-	209	138
-	94	144
-	114	207
-	61	35
-	180	163
-	192	155
-	250	99
-	246	89
-	128	180
-	184	137
-	99	149
-	148	211
-	106	161
-	78	94
-	170	183
-	181	172
-	122	185
-	96	145
-	245	111
-	73	66
-	56	21
-	237	100
-	242	101
-	102	150
-	107	170
-	241	108
-	140	182
-	229	103
-	66	40
-	84	121
-	91	118
-	238	87
-	222	122
-	195	152
-	228	121
-	85	112
-	252	96
-	70	75
-	204	162
-	256	98
-	166	185
-	232	104
-	90	132
-	64	44
-	255	95
-	59	27
-	231	113
-	207	126
-	69	77
-	198	167
-	169	182
-	81	122
-	212	119
-	52	8
-	54	9
-	68	56
-	60	21
-	46	5
-	257	98
-	248	105
-	72	86
-	48	13
-	44	2
-	57	16
-	43	8
-	50	14
-	58	21
-	40	4
-	36	1
-	55	16
-	47	6
-	45	8
-	30	1
-	262	1
-	261	2
-	260	1
-	34	1
-	49	12
-	31	1
-	27	1
-	42	3
-	39	2
-	41	2
-	32	2
-	37	2
