pos	3pG>A
1	0.0338869877305734
2	0.0676263975462551
3	0.0342857142857143
4	0.0299080070954169
5	0.0254871907160061
6	0.020578394976855
7	0.021608643457383
8	0.019441331149237
9	0.0167697128821885
10	0.0178833455612619
11	0.0150866462793068
12	0.0139954300636527
13	0.0148636800133606
14	0.013286623659589
15	0.0132806589896613
16	0.0123451534630284
17	0.0127147474060214
18	0.0110134990357832
19	0.0112044817927171
20	0.0100605337198397
21	0.0109036911327959
22	0.00963300797067474
23	0.00989765404540286
24	0.0099264076672942
25	0.00946533640317217
