#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	17911531	17368820	96.97	51352	0.29	13203	0.07	43513	0.24	434643	2.43
Ecoli	17911531	17911130	100.00	0	0.00	0	0.00	109	0.00	292	0.00
PhiX	17911531	17911531	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	17911531	17911528	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	17911531	17763079	99.18	28	0.00	3	0.00	4460	0.02	143961	0.80
Bacteria_24k	17911531	17382794	97.04	51477	0.29	117486	0.66	29087	0.16	330687	1.85
Protists_1k	17911531	17190137	95.97	55358	0.31	77805	0.43	49324	0.28	538907	3.01
Viruses	17911531	17620252	98.38	590	0.00	288	0.00	23001	0.13	267400	1.49
Fungi_RefSeq_release	17911531	17417630	97.24	17423	0.10	3537	0.02	50470	0.28	422471	2.36
Coral	17911531	17590966	98.22	1718	0.01	476	0.00	34559	0.19	283812	1.58
Bird	17911531	17519266	97.81	8592	0.05	1357	0.01	48928	0.27	333388	1.86
Plant	17911531	17574865	98.12	1898	0.01	342	0.00	31347	0.18	303079	1.69

%Hit_no_genomes: 94.33
