Sample	Unique Reads	Duplicate Reads
Cvi-APal_001-Ex1-1A-lcwgs-1-T.clmp.r1	303940.0	17973.0
Cvi-APal_001-Ex1-1A-lcwgs-1-T.clmp.r2	305004.0	16909.0
Cvi-APal_002-Ex1-1B-lcwgs-1-T.clmp.r1	1205883.0	55245.0
Cvi-APal_002-Ex1-1B-lcwgs-1-T.clmp.r2	1205807.0	55321.0
Cvi-APal_003-Ex1-1C-lcwgs-1-T.clmp.r1	1381322.0	58894.0
Cvi-APal_003-Ex1-1C-lcwgs-1-T.clmp.r2	1378999.0	61217.0
Cvi-APal_004-Ex1-1D-lcwgs-1-T.clmp.r1	3194032.0	79705.0
Cvi-APal_004-Ex1-1D-lcwgs-1-T.clmp.r2	3184330.0	89407.0
Cvi-APal_005-Ex1-1E-lcwgs-1-T.clmp.r1	2296194.0	60694.0
Cvi-APal_005-Ex1-1E-lcwgs-1-T.clmp.r2	2291470.0	65418.0
Cvi-APal_006-Ex1-1F-lcwgs-1-T.clmp.r1	748634.0	30585.0
Cvi-APal_006-Ex1-1F-lcwgs-1-T.clmp.r2	747905.0	31314.0
Cvi-APal_007-Ex1-1G-lcwgs-1-T.clmp.r1	624477.0	27918.0
Cvi-APal_007-Ex1-1G-lcwgs-1-T.clmp.r2	624690.0	27705.0
Cvi-APal_008-Ex1-1H-lcwgs-1-T.clmp.r1	725716.0	37492.0
Cvi-APal_008-Ex1-1H-lcwgs-1-T.clmp.r2	726008.0	37200.0
Cvi-APal_009-Ex1-2A-lcwgs-1-T.clmp.r1	546807.0	33074.0
Cvi-APal_009-Ex1-2A-lcwgs-1-T.clmp.r2	548717.0	31164.0
Cvi-APal_010-Ex1-2B-lcwgs-1-T.clmp.r1	911202.0	43736.0
Cvi-APal_010-Ex1-2B-lcwgs-1-T.clmp.r2	912219.0	42719.0
Cvi-APal_011-Ex1-2C-lcwgs-1-T.clmp.r1	755528.0	55716.0
Cvi-APal_011-Ex1-2C-lcwgs-1-T.clmp.r2	758757.0	52487.0
Cvi-APal_012-Ex1-2D-lcwgs-1-T.clmp.r1	1393399.0	78395.0
Cvi-APal_012-Ex1-2D-lcwgs-1-T.clmp.r2	1396101.0	75693.0
Cvi-APal_013-Ex1-2E-lcwgs-1-T.clmp.r1	1869519.0	80754.0
Cvi-APal_013-Ex1-2E-lcwgs-1-T.clmp.r2	1868651.0	81622.0
Cvi-APal_014-Ex1-2F-lcwgs-1-T.clmp.r1	5176144.0	154211.0
Cvi-APal_014-Ex1-2F-lcwgs-1-T.clmp.r2	5164174.0	166181.0
Cvi-APal_015-Ex1-2G-lcwgs-1-T.clmp.r1	812608.0	34776.0
Cvi-APal_015-Ex1-2G-lcwgs-1-T.clmp.r2	813091.0	34293.0
Cvi-APal_016-Ex1-2H-lcwgs-1-T.clmp.r1	1780792.0	84530.0
Cvi-APal_016-Ex1-2H-lcwgs-1-T.clmp.r2	1774703.0	90619.0
Cvi-APal_017-Ex2-4D-lcwgs-1-T.clmp.r1	1451912.0	80853.0
