pos	3pG>A
1	0.025366807955657
2	0.0270901852172408
3	0.017387325554793
4	0.0149683362118595
5	0.0138083176730125
6	0.015630488233228
7	0.0144683714670256
8	0.0158756408136266
9	0.0176067818715357
10	0.015770423991727
11	0.0164481719729664
12	0.0140017703387785
13	0.0147485493230174
14	0.0169812876102547
15	0.0138656866020715
16	0.0138390996248437
17	0.0154163231657049
18	0.0126486848718378
19	0.0136490708765006
20	0.0145883128657381
21	0.0123158858284098
22	0.011849132176235
23	0.0139335476956056
24	0.0130131810931072
25	0.0140774677217826
