pos	5pC>T
1	0.0238473767885533
2	0.0289042655688885
3	0.0173068497152037
4	0.0143587247505476
5	0.0129253926701571
6	0.0159218382485978
7	0.0174995793370352
8	0.0157618213660245
9	0.0188100427867926
10	0.0163120567375887
11	0.016762913057427
12	0.0144744127185004
13	0.0146337541207687
14	0.0166424301179512
15	0.0138328530259366
16	0.0140961857379768
17	0.0138479187151754
18	0.0128670405806664
19	0.0133114215283484
20	0.0149975004165972
21	0.0127509049029286
22	0.0129709187045605
23	0.0142786804529788
24	0.0142247510668563
25	0.0135768945939274
