pos	3pG>A
1	0.0036104513064133
2	0.00670763169004175
3	0.00493725570870191
4	0.00517309988062077
5	0.00409308314937454
6	0.00449615277649022
7	0.00503962981628259
8	0.00468696250429997
9	0.00469483568075117
10	0.00525838621940163
11	0.00397412590369086
12	0.00408146091054448
13	0.00449775112443778
14	0.00480542326339726
15	0.00449678800856531
16	0.00467106124765356
17	0.00447754768157747
18	0.00413474930362117
19	0.00438482243639837
20	0.00421061770195772
21	0.00357111749847574
22	0.00493298991574628
23	0.00447068015104822
24	0.00396248844274204
25	0.00434935418680257
