Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Par-ARag-001-Ex1-6G-lcwgs-2-1	9076296.0	224146.0	1158.0	12446.0	284878.0	0.0
Par-ARag-002-Ex1-6H-lcwgs-2-1	8568410.0	212504.0	1122.0	13484.0	172042.0	0.0
Par-ARag-006-Ex1-7C-lcwgs-2-1	6409198.0	54712.0	894.0	476.0	212640.0	0.0
Par-ARag-007-Ex1-7D-lcwgs-2-1	10128334.0	82162.0	1300.0	1720.0	274670.0	0.0
Par-ARag-008-Ex1-7E-lcwgs-2-1	5048462.0	39978.0	616.0	578.0	101236.0	0.0
Par-ARag-009-Ex1-7F-lcwgs-2-1	6314506.0	56576.0	818.0	876.0	82444.0	0.0
Par-ARag-010-Ex1-7G-lcwgs-2-1	8040534.0	72876.0	1020.0	1152.0	197646.0	0.0
Par-ARag-011-Ex1-7H-lcwgs-2-1	10079166.0	102822.0	1358.0	1564.0	209600.0	0.0
Par-ARag-012-Ex1-8A-lcwgs-2-1	6468674.0	47960.0	872.0	1308.0	99124.0	0.0
Par-ARag-013-Ex1-8B-lcwgs-2-1	3283444.0	32816.0	392.0	376.0	67882.0	0.0
Par-ARag-014-Ex1-8C-lcwgs-2-1	5346056.0	52984.0	660.0	890.0	223574.0	0.0
Par-ARag-017-Ex1-8E-lcwgs-2-1	9374506.0	118368.0	1238.0	5236.0	190366.0	0.0
Par-ARag-019-Ex1-8F-lcwgs-2-1	9628188.0	173996.0	1340.0	6130.0	101158.0	0.0
Par-ARag-020-Ex1-8G-lcwgs-2-1	5349764.0	164310.0	684.0	12078.0	63820.0	0.0
Par-ARag-021-Ex1-8H-lcwgs-2-1	8120844.0	162870.0	924.0	12360.0	134040.0	0.0
Par-ARag-022-Ex1-9A-lcwgs-2-1	9099182.0	230980.0	1192.0	11404.0	77470.0	0.0
Par-ARag-025-Ex1-9D-lcwgs-2-1	7953194.0	67362.0	1088.0	890.0	271260.0	0.0
Par-ARag-027-Ex1-9F-lcwgs-2-1	5321548.0	63868.0	680.0	1446.0	84664.0	0.0
Par-ARag-028-Ex1-9G-lcwgs-2-1	8522242.0	78950.0	1128.0	950.0	256144.0	0.0
Par-ARag-029-Ex1-9H-lcwgs-2-1	7771526.0	75600.0	1034.0	1112.0	276726.0	0.0
Par-ARag-030-Ex1-10A-lcwgs-2-1	3767728.0	30582.0	522.0	610.0	90200.0	0.0
Par-CPas-003-Ex1-5C-lcwgs-1-1	336668.0	6454.0	54.0	70.0	8354.0	0.0
Par-CPas-004-Ex1-7D7E-lcwgs-1and2-1	195454.0	6308.0	26.0	34.0	3048.0	0.0
Par-CPas-008-Ex1-6E6F-lcwgs-1and2-1	1045528.0	20730.0	134.0	206.0	12160.0	0.0
Par-CPas-010-Ex1-5A-lcwgs-1-1	9779392.0	142692.0	1260.0	1762.0	45578.0	0.0
Par-CPas-013-Ex1-2F3G-lcwgs-1and2-1	70840.0	1926.0	8.0	16.0	658.0	0.0
Par-CPas-015-Ex1-7H-lcwgs-1-1	814158.0	15614.0	84.0	130.0	8088.0	0.0
Par-CPas-016-Ex1-6F6G-lcwgs-1and2-1	670126.0	11514.0	78.0	108.0	10404.0	0.0
Par-CPas-018-Ex1-3H4H-lcwgs-1and2-1	217552.0	4184.0	30.0	30.0	2962.0	0.0
Par-CPas-020-Ex1-6A-lcwgs-1-1	356258.0	7566.0	48.0	64.0	6596.0	0.0
Par-CPas-023-Ex1-8H-lcwgs-1-1	1316394.0	22998.0	152.0	230.0	4916.0	0.0
Par-CPas-027-Ex1-2E-lcwgs-1-1	105102.0	5712.0	10.0	22.0	1104.0	0.0
Par-CPas-028-Ex1-3C-lcwgs-1-1	5026540.0	75492.0	578.0	1646.0	256476.0	0.0
Par-CPas-033-Ex1-5F-lcwgs-1-1	2408472.0	38216.0	288.0	384.0	43188.0	0.0
Par-CPas-035-Ex1-2G3H-lcwgs-1and2-1	1485078.0	25576.0	202.0	290.0	56258.0	0.0
Par-CPas-037-Ex1-7C7D-lcwgs-1and2-1	240592.0	5964.0	12.0	50.0	4246.0	0.0
Par-CPas-038-Ex1-4D-lcwgs-1-1	21453096.0	318160.0	2658.0	4448.0	358536.0	0.0
Par-CPas-041-Ex1-8F-lcwgs-1-1	449602.0	10958.0	48.0	110.0	16112.0	0.0
Par-CPas-043-Ex1-7F7G-lcwgs-1and2-1	556656.0	12104.0	46.0	104.0	10572.0	0.0
Par-CPas-044-Ex1-8D-lcwgs-1-1	207820.0	6626.0	24.0	40.0	4652.0	0.0
Par-CPas-045-Ex1-6H7A-lcwgs-1and2-1	257692.0	6436.0	26.0	66.0	4706.0	0.0
Par-CPas-046-Ex1-3G-lcwgs-1-1	142338.0	2686.0	18.0	22.0	2742.0	0.0
Par-CPas-047-Ex1-2H-lcwgs-1-1	101406.0	4282.0	10.0	12.0	1652.0	0.0
Par-CPas-048-Ex1-4E-lcwgs-1-1	5013430.0	71836.0	574.0	1220.0	26460.0	0.0
Par-CPas-049-Ex1-4B-lcwgs-1-1	23251642.0	361320.0	2978.0	6724.0	150402.0	0.0
Par-CPas-055-Ex1-4F5E-lcwgs-1and2-1	12811930.0	193594.0	1600.0	2810.0	231608.0	0.0
Par-CPas-058-Ex1-5D-lcwgs-1-1	11690914.0	165996.0	1536.0	2920.0	197456.0	0.0
Par-CPas-059-Ex1-3A-lcwgs-1-1	1205570.0	22722.0	132.0	198.0	84948.0	0.0
Par-CPas-061-Ex1-3D-lcwgs-1-1	742798.0	12266.0	102.0	166.0	14890.0	0.0
Par-CPas-062-Ex1-5E-lcwgs-1-1	7383678.0	130750.0	928.0	1768.0	126404.0	0.0
Par-CPas-063-Ex1-8B8C-lcwgs-1and2-1	15142814.0	243468.0	1918.0	1554.0	69700.0	0.0
Par-CPas-064-Ex1-6C6D-lcwgs-1and2-1	268654.0	5054.0	34.0	38.0	5514.0	0.0
Par-CPas-065-Ex1-3E-lcwgs-1-1	521364.0	9592.0	66.0	102.0	7358.0	0.0
Par-CPas-066-Ex1-8G-lcwgs-1-1	892716.0	19614.0	96.0	292.0	16738.0	0.0
Par-CPas-067-Ex1-7E7F-lcwgs-1and2-1	39400166.0	447988.0	4684.0	8730.0	732118.0	0.0
Par-CPas-068-Ex1-4H-lcwgs-1-1	24418862.0	354542.0	3104.0	3578.0	156486.0	0.0
Par-CPas-069-Ex1-5B-lcwgs-1-1	435354.0	11646.0	52.0	76.0	6348.0	0.0
Par-CPas-070-Ex1-4C2D-lcwgs-1and2-1	755176.0	10518.0	92.0	170.0	4918.0	0.0
Par-CPas-071-Ex1-6B-lcwgs-1-1	55374.0	3092.0	4.0	14.0	1068.0	0.0
Par-CPas-072-Ex1-6D6E-lcwgs-1and2-1	314026.0	7178.0	32.0	80.0	5622.0	0.0
Par-CPas-073-Ex1-8E8F-lcwgs-1and2-1	12786152.0	295376.0	1452.0	2650.0	1426944.0	0.0
Par-CPas-074-Ex1-4G-lcwgs-1-1	15535898.0	256882.0	1836.0	3034.0	463300.0	0.0
Par-CPas-075-Ex1-8A8B-lcwgs-1and2-1	6928544.0	115190.0	872.0	1386.0	127916.0	0.0
Par-CPas-076-Ex1-5G-lcwgs-1-1	2137732.0	33234.0	252.0	328.0	18372.0	0.0
Par-CPas-077-Ex1-7G7H-lcwgs-1and2-1	6756830.0	109826.0	806.0	816.0	43014.0	0.0
Par-CPas-079-Ex1-8C-lcwgs-1-1	20142856.0	312686.0	2464.0	3482.0	215832.0	0.0
Par-CPas-082-Ex1-6G6H-lcwgs-1and2-1	1623310.0	28116.0	246.0	244.0	6702.0	0.0
