Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Lva-CPnd_004-Ex1-4A-lcwgs-2-1.clmp.fp2_r1_screen	23312.0	2384.0	3197.0	1933.0	1493.0	375.0	268.0	93.0	5.0	0.0	78935.0	2606325.0
Lva-CPnd_004-Ex1-4A-lcwgs-2-1.clmp.fp2_r2_screen	23215.0	2305.0	2998.0	2052.0	1451.0	327.0	279.0	112.0	3.0	0.0	77894.0	2607684.0
Lva-CPnd_005-Ex1-5A-lcwgs-2-1.clmp.fp2_r1_screen	12071.0	3423.0	1723.0	1116.0	882.0	259.0	159.0	65.0	2.0	0.0	45155.0	1804137.0
Lva-CPnd_005-Ex1-5A-lcwgs-2-1.clmp.fp2_r2_screen	12214.0	3431.0	1656.0	1025.0	912.0	206.0	177.0	67.0	2.0	0.0	43856.0	1805446.0
Lva-CPnd_006-Ex1-6A-lcwgs-2-1.clmp.fp2_r1_screen	3459.0	57421.0	189.0	223.0	13.0	4.0	1.0	28.0	1.0	0.0	26901.0	123466.0
Lva-CPnd_006-Ex1-6A-lcwgs-2-1.clmp.fp2_r2_screen	3432.0	56878.0	190.0	219.0	13.0	7.0	4.0	27.0	0.0	0.0	25903.0	125033.0
Lva-CPnd_007-Ex1-7A-lcwgs-2-1.clmp.fp2_r1_screen	6838.0	18482.0	1232.0	659.0	454.0	122.0	74.0	45.0	2.0	0.0	30817.0	1018781.0
Lva-CPnd_007-Ex1-7A-lcwgs-2-1.clmp.fp2_r2_screen	7021.0	18275.0	1175.0	621.0	469.0	107.0	83.0	49.0	1.0	0.0	29738.0	1019967.0
Lva-CPnd_008-Ex1-8A-lcwgs-2-1.clmp.fp2_r1_screen	7065.0	12050.0	1205.0	570.0	437.0	114.0	73.0	32.0	4.0	0.0	31041.0	884854.0
Lva-CPnd_008-Ex1-8A-lcwgs-2-1.clmp.fp2_r2_screen	6959.0	11933.0	1176.0	570.0	458.0	85.0	75.0	33.0	2.0	0.0	29988.0	886166.0
Lva-CPnd_009-Ex1-9A-lcwgs-2-1.clmp.fp2_r1_screen	12497.0	6083.0	1868.0	1065.0	975.0	232.0	161.0	72.0	4.0	0.0	52772.0	1771297.0
Lva-CPnd_009-Ex1-9A-lcwgs-2-1.clmp.fp2_r2_screen	12665.0	5935.0	1786.0	1054.0	955.0	215.0	128.0	85.0	2.0	0.0	51057.0	1773144.0
Lva-CPnd_010-Ex1-10A-lcwgs-2-1.clmp.fp2_r1_screen	12071.0	1658.0	1732.0	941.0	874.0	167.0	134.0	86.0	2.0	0.0	50770.0	1549393.0
Lva-CPnd_010-Ex1-10A-lcwgs-2-1.clmp.fp2_r2_screen	12116.0	1590.0	1690.0	1011.0	809.0	171.0	126.0	88.0	4.0	0.0	49535.0	1550688.0
Lva-CPnd_011-Ex1-11A-lcwgs-2-1.clmp.fp2_r1_screen	17080.0	3478.0	2528.0	1574.0	1326.0	275.0	204.0	73.0	6.0	0.0	63664.0	2516939.0
Lva-CPnd_011-Ex1-11A-lcwgs-2-1.clmp.fp2_r2_screen	17225.0	3375.0	2505.0	1414.0	1170.0	282.0	207.0	98.0	3.0	0.0	62364.0	2518504.0
Lva-CPnd_012-Ex1-12A-lcwgs-2-1.clmp.fp2_r1_screen	9379.0	2040.0	1341.0	834.0	685.0	145.0	88.0	40.0	2.0	0.0	37369.0	1239675.0
Lva-CPnd_012-Ex1-12A-lcwgs-2-1.clmp.fp2_r2_screen	9315.0	2061.0	1313.0	834.0	639.0	156.0	95.0	47.0	5.0	0.0	36554.0	1240579.0
Lva-CPnd_013-Ex1-1B-lcwgs-2-1.clmp.fp2_r1_screen	21706.0	4017.0	2862.0	1806.0	1462.0	387.0	260.0	139.0	8.0	0.0	93978.0	2917237.0
Lva-CPnd_013-Ex1-1B-lcwgs-2-1.clmp.fp2_r2_screen	21650.0	3900.0	2804.0	1844.0	1424.0	355.0	272.0	135.0	3.0	0.0	92412.0	2919063.0
Lva-CPnd_014-Ex1-2B-lcwgs-2-1.clmp.fp2_r1_screen	32182.0	3413.0	4475.0	2872.0	2182.0	539.0	437.0	168.0	10.0	0.0	130481.0	4144957.0
Lva-CPnd_014-Ex1-2B-lcwgs-2-1.clmp.fp2_r2_screen	32595.0	3471.0	4290.0	2903.0	2228.0	546.0	409.0	180.0	7.0	0.0	127969.0	4147118.0
Lva-CPnd_015-Ex1-3B-lcwgs-2-1.clmp.fp2_r1_screen	27146.0	1972.0	3961.0	2311.0	1997.0	528.0	363.0	136.0	12.0	0.0	106140.0	4170814.0
Lva-CPnd_015-Ex1-3B-lcwgs-2-1.clmp.fp2_r2_screen	27143.0	1984.0	3753.0	2334.0	1864.0	472.0	369.0	138.0	7.0	0.0	103913.0	4173403.0
Lva-CPnd_016-Ex1-4B-lcwgs-2-1.clmp.fp2_r1_screen	34429.0	5870.0	4534.0	3040.0	2299.0	540.0	472.0	168.0	10.0	0.0	137947.0	4427965.0
Lva-CPnd_016-Ex1-4B-lcwgs-2-1.clmp.fp2_r2_screen	34736.0	5786.0	4437.0	3013.0	2235.0	537.0	435.0	158.0	6.0	0.0	135657.0	4430274.0
Lva-CPnd_017-Ex1-5B-lcwgs-2-1.clmp.fp2_r1_screen	26286.0	6533.0	3623.0	2186.0	1793.0	433.0	314.0	141.0	6.0	0.0	116336.0	3508630.0
Lva-CPnd_017-Ex1-5B-lcwgs-2-1.clmp.fp2_r2_screen	26499.0	6506.0	3515.0	2243.0	1748.0	421.0	329.0	136.0	3.0	0.0	113684.0	3511197.0
Lva-CPnd_018-Ex1-6B-lcwgs-2-1.clmp.fp2_r1_screen	35838.0	8414.0	5142.0	3175.0	2497.0	600.0	440.0	178.0	10.0	0.0	145222.0	4585071.0
Lva-CPnd_018-Ex1-6B-lcwgs-2-1.clmp.fp2_r2_screen	35981.0	8400.0	4915.0	3021.0	2463.0	598.0	453.0	197.0	9.0	0.0	142128.0	4588422.0
Lva-CPnd_019-Ex1-7B-lcwgs-2-1.clmp.fp2_r1_screen	27134.0	3027.0	3806.0	2355.0	1884.0	478.0	347.0	161.0	5.0	0.0	125040.0	3337614.0
Lva-CPnd_019-Ex1-7B-lcwgs-2-1.clmp.fp2_r2_screen	27116.0	3010.0	3877.0	2369.0	1843.0	460.0	275.0	161.0	8.0	0.0	121967.0	3340765.0
Lva-CPnd_020-Ex1-8B-lcwgs-2-1.clmp.fp2_r1_screen	21768.0	2590.0	2915.0	1878.0	1506.0	372.0	246.0	119.0	18.0	0.0	89057.0	2707440.0
Lva-CPnd_020-Ex1-8B-lcwgs-2-1.clmp.fp2_r2_screen	21773.0	2542.0	2647.0	1812.0	1438.0	353.0	261.0	106.0	4.0	0.0	86423.0	2710550.0
Lva-CPnd_021-Ex1-9B-lcwgs-2-1.clmp.fp2_r1_screen	25516.0	6484.0	3710.0	2195.0	1978.0	408.0	284.0	252.0	11.0	1.0	113783.0	3192155.0
Lva-CPnd_021-Ex1-9B-lcwgs-2-1.clmp.fp2_r2_screen	25449.0	6437.0	3592.0	2222.0	1866.0	364.0	261.0	252.0	8.0	0.0	110154.0	3196172.0
Lva-CPnd_022-Ex1-10B-lcwgs-2-1.clmp.fp2_r1_screen	24551.0	3158.0	3889.0	2160.0	1754.0	397.0	308.0	130.0	6.0	0.0	100920.0	3484701.0
Lva-CPnd_022-Ex1-10B-lcwgs-2-1.clmp.fp2_r2_screen	24354.0	3146.0	3772.0	2083.0	1838.0	421.0	304.0	127.0	6.0	0.0	98325.0	3487598.0
Lva-CPnd_023-Ex1-11B-lcwgs-2-1.clmp.fp2_r1_screen	32654.0	5428.0	4800.0	2924.0	2378.0	544.0	381.0	171.0	6.0	0.0	128720.0	4121637.0
Lva-CPnd_023-Ex1-11B-lcwgs-2-1.clmp.fp2_r2_screen	32937.0	5454.0	4628.0	2752.0	2299.0	529.0	405.0	164.0	11.0	0.0	125817.0	4124647.0
Lva-CPnd_024-Ex1-12B-lcwgs-2-1.clmp.fp2_r1_screen	27992.0	5602.0	4463.0	2513.0	1885.0	478.0	433.0	149.0	10.0	0.0	111163.0	4202712.0
Lva-CPnd_024-Ex1-12B-lcwgs-2-1.clmp.fp2_r2_screen	28102.0	5467.0	4302.0	2336.0	1875.0	487.0	405.0	142.0	6.0	0.0	109387.0	4204891.0
Lva-CPnd_025-Ex1-1C-lcwgs-2-1.clmp.fp2_r1_screen	15831.0	1856.0	2400.0	1403.0	1157.0	265.0	215.0	68.0	4.0	0.0	59446.0	2187816.0
Lva-CPnd_025-Ex1-1C-lcwgs-2-1.clmp.fp2_r2_screen	15921.0	1861.0	2222.0	1395.0	1121.0	273.0	207.0	85.0	8.0	0.0	58190.0	2189178.0
Lva-CPnd_026-Ex1-2C-lcwgs-2-1.clmp.fp2_r1_screen	19419.0	1967.0	2970.0	1732.0	1349.0	345.0	218.0	115.0	8.0	0.0	79884.0	2433322.0
Lva-CPnd_026-Ex1-2C-lcwgs-2-1.clmp.fp2_r2_screen	19647.0	1987.0	2864.0	1742.0	1308.0	302.0	203.0	121.0	8.0	0.0	78046.0	2435101.0
Lva-CPnd_027-Ex1-3C-lcwgs-2-1.clmp.fp2_r1_screen	12223.0	2929.0	1856.0	1140.0	908.0	223.0	184.0	67.0	2.0	0.0	49696.0	1747775.0
