pos	3pG>A
1	0.0157309465690263
2	0.0162676192315119
3	0.014301686387776
4	0.0131485261309157
5	0.0104993111311701
6	0.0109244910727176
7	0.0118867209698807
8	0.0114536199095023
9	0.010670658104389
10	0.012449934854992
11	0.0103058667801258
12	0.01109083251439
13	0.0107032914989344
14	0.01131199845306
15	0.010935197071269
16	0.0107200455364766
17	0.00943980929678188
18	0.00942358287491031
19	0.00938763720392836
20	0.0106069254185693
21	0.0102564102564103
22	0.00979923518164436
23	0.0104390104390104
24	0.00961399798106042
25	0.0097926267281106
