# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	80	541
+	132	295
+	100	511
+	115	423
+	63	293
+	109	454
+	86	527
+	106	463
+	175	100
+	91	614
+	108	451
+	138	251
+	149	184
+	70	477
+	107	488
+	89	516
+	117	382
+	215	28
+	64	374
+	85	546
+	135	266
+	45	118
+	105	432
+	125	364
+	75	515
+	104	474
+	76	507
+	196	43
+	87	559
+	49	154
+	58	214
+	74	519
+	169	89
+	71	495
+	186	58
+	133	269
+	137	261
+	155	182
+	61	295
+	147	178
+	94	509
+	164	123
+	123	351
+	79	564
+	77	531
+	53	174
+	143	233
+	157	131
+	103	502
+	82	562
+	78	577
+	69	443
+	93	592
+	59	217
+	130	334
+	197	43
+	154	158
+	183	66
+	111	431
+	156	144
+	165	122
+	83	561
+	119	376
+	66	403
+	142	217
+	116	424
+	102	459
+	72	477
+	99	495
+	145	223
+	146	194
+	110	475
+	96	538
+	126	324
+	178	90
+	112	453
+	128	329
+	42	106
+	38	44
+	81	553
+	210	20
+	98	481
+	141	247
+	139	234
+	73	491
+	198	46
+	150	152
+	131	297
+	56	176
+	50	144
+	84	527
+	60	240
+	129	314
+	95	509
+	29	12
+	65	360
+	101	497
+	176	87
+	51	161
+	171	106
+	216	34
+	114	408
+	250	8
+	118	374
+	185	76
+	97	510
+	127	318
+	144	227
+	168	120
+	159	148
+	92	515
+	136	245
+	113	406
+	44	86
+	88	544
+	122	366
+	189	78
+	187	63
+	182	68
+	134	262
+	67	417
+	173	108
+	121	395
+	162	148
+	151	184
+	172	92
+	223	14
+	90	539
+	30	12
+	36	50
+	62	278
+	120	373
+	170	105
+	174	76
+	199	45
+	33	37
+	148	208
+	47	142
+	68	454
+	167	111
+	217	18
+	160	142
+	191	51
+	57	194
+	214	29
+	252	2
+	124	338
+	233	13
+	140	246
+	179	86
+	40	63
+	181	79
+	31	13
+	188	50
+	153	146
+	193	48
+	203	34
+	37	43
+	27	12
+	52	149
+	55	187
+	245	5
+	192	55
+	180	100
+	190	41
+	205	36
+	201	28
+	46	106
+	163	133
+	194	55
+	204	25
+	35	34
+	221	23
+	54	165
+	152	155
+	161	124
+	41	64
+	261	1
+	39	62
+	158	159
+	25	6
+	48	119
+	43	91
+	241	6
+	177	92
+	206	35
+	230	14
+	228	15
+	208	26
+	32	28
+	34	23
+	229	11
+	200	36
+	240	11
+	236	13
+	259	5
+	225	14
+	248	10
+	242	9
+	211	27
+	166	99
+	209	37
+	224	18
+	232	11
+	195	41
+	220	22
+	246	9
+	231	15
+	226	13
+	202	47
+	28	10
+	184	68
+	207	31
+	256	5
+	218	21
+	237	9
+	219	15
+	227	8
+	222	14
+	212	26
+	251	5
+	243	6
+	234	11
+	26	1
+	239	12
+	254	7
+	238	16
+	235	9
+	258	5
+	213	21
+	247	4
+	253	8
+	244	3
+	257	4
+	249	4
+	255	4
-	130	321
-	81	546
-	136	261
-	224	15
-	66	418
-	132	266
-	109	462
-	176	80
-	72	496
-	100	527
-	92	559
-	174	83
-	102	480
-	128	310
-	208	39
-	82	566
-	84	559
-	103	496
-	183	80
-	157	164
-	138	241
-	135	272
-	131	304
-	99	479
-	80	566
-	87	553
-	74	530
-	178	69
-	85	531
-	137	260
-	58	213
-	116	394
-	216	19
-	77	525
-	105	476
-	143	247
-	88	577
-	49	155
-	70	490
-	96	511
-	98	537
-	71	500
-	214	26
-	185	79
-	52	137
-	171	97
-	73	493
-	83	581
-	64	325
-	114	424
-	86	544
-	133	285
-	141	216
-	67	422
-	142	216
-	44	104
-	69	471
-	126	335
-	101	505
-	97	519
-	145	231
-	147	192
-	94	558
-	48	119
-	78	528
-	95	578
-	108	444
-	118	384
-	172	103
-	163	111
-	215	19
-	121	395
-	91	483
-	115	414
-	76	532
-	39	79
-	148	188
-	62	292
-	111	432
-	150	205
-	162	133
-	110	461
-	106	469
-	156	155
-	107	475
-	75	511
-	113	406
-	190	61
-	134	302
-	152	158
-	50	145
-	120	401
-	164	105
-	124	378
-	149	178
-	90	575
-	59	222
-	60	259
-	200	40
-	93	587
-	89	554
-	51	145
-	155	170
-	237	10
-	38	44
-	46	107
-	79	558
-	129	318
-	65	362
-	225	15
-	68	452
-	193	46
-	117	390
-	112	404
-	158	165
-	125	330
-	153	161
-	189	65
-	206	23
-	53	160
-	119	351
-	151	168
-	167	102
-	179	79
-	47	121
-	54	162
-	139	254
-	196	49
-	36	57
-	182	68
-	57	175
-	123	372
-	223	17
-	35	52
-	154	155
-	204	34
-	56	174
-	146	184
-	63	364
-	201	41
-	104	466
-	37	47
-	55	175
-	236	15
-	127	342
-	61	269
-	173	100
-	140	231
-	203	27
-	243	9
-	180	69
-	144	206
-	122	356
-	40	75
-	256	7
-	41	74
-	229	10
-	197	51
-	184	60
-	45	132
-	175	96
-	34	30
-	43	109
-	187	66
-	31	22
-	170	95
-	220	21
-	168	98
-	42	105
-	209	22
-	199	37
-	233	17
-	186	74
-	177	84
-	159	139
-	161	130
-	213	26
-	188	59
-	160	134
-	169	105
-	255	10
-	230	10
-	192	45
-	30	15
-	250	7
-	195	41
-	194	53
-	219	23
-	240	16
-	251	9
-	202	37
-	234	12
-	165	131
-	181	64
-	29	6
-	242	12
-	212	29
-	26	4
-	207	27
-	27	4
-	231	14
-	166	106
-	32	15
-	210	18
-	218	18
-	33	27
-	232	15
-	198	38
-	226	24
-	191	49
-	227	13
-	205	35
-	211	23
-	257	3
-	28	12
-	235	12
-	221	28
-	239	2
-	247	6
-	222	21
-	217	18
-	245	8
-	248	8
-	228	15
-	259	2
-	238	14
-	254	3
-	246	5
-	252	6
-	244	7
-	253	6
-	241	13
-	249	4
-	258	3
-	25	1
-	260	1
