pos	3pG>A
1	0.0368769298632554
2	0.069693822030964
3	0.0346323824829249
4	0.0277187314003911
5	0.0235358015750883
6	0.0215858605369905
7	0.0210191082802548
8	0.0205446518337195
9	0.0171871011656598
10	0.0183542512031707
11	0.0140525075732077
12	0.015202492211838
13	0.0162866449511401
14	0.0150028348379781
15	0.0144228699358505
16	0.0134571974301094
17	0.0122400631745196
18	0.0135646276248859
19	0.0112709411455136
20	0.0108271599526586
21	0.0114576421145764
22	0.00971727564525349
23	0.0101978558354397
24	0.010804587521587
25	0.00974967061923584
