# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	119	495
+	85	305
+	108	564
+	105	534
+	137	366
+	112	518
+	109	543
+	46	142
+	103	559
+	77	291
+	139	358
+	164	215
+	117	509
+	181	107
+	127	409
+	102	523
+	122	503
+	134	397
+	177	119
+	148	292
+	143	344
+	63	246
+	179	137
+	99	537
+	146	319
+	120	500
+	140	320
+	79	307
+	128	449
+	96	497
+	159	209
+	106	500
+	83	288
+	84	360
+	69	285
+	121	515
+	94	419
+	131	402
+	104	529
+	98	509
+	67	283
+	78	304
+	173	156
+	90	386
+	124	491
+	126	437
+	89	351
+	138	391
+	253	11
+	44	144
+	149	309
+	116	492
+	110	528
+	162	211
+	114	478
+	118	512
+	130	445
+	58	246
+	217	34
+	107	551
+	68	297
+	87	371
+	211	34
+	82	295
+	93	425
+	56	203
+	135	411
+	75	303
+	48	208
+	100	589
+	113	554
+	163	217
+	37	67
+	155	272
+	74	271
+	136	386
+	207	57
+	125	464
+	101	502
+	145	346
+	133	433
+	71	288
+	73	299
+	81	268
+	53	199
+	60	244
+	115	542
+	70	303
+	168	195
+	157	240
+	86	319
+	182	131
+	91	385
+	97	493
+	210	53
+	129	460
+	161	204
+	92	394
+	190	100
+	169	178
+	154	244
+	76	287
+	187	83
+	132	400
+	49	181
+	45	161
+	189	90
+	147	294
+	193	87
+	80	337
+	170	143
+	41	128
+	166	179
+	171	150
+	236	16
+	40	98
+	66	280
+	199	70
+	142	361
+	65	256
+	150	279
+	167	170
+	172	151
+	123	476
+	144	317
+	54	207
+	111	531
+	72	283
+	88	326
+	95	444
+	204	72
+	50	196
+	197	73
+	151	268
+	183	114
+	153	248
+	39	91
+	160	238
+	192	111
+	175	140
+	174	137
+	227	30
+	55	236
+	61	241
+	152	301
+	57	245
+	62	232
+	64	275
+	212	42
+	208	42
+	209	57
+	52	215
+	59	217
+	156	248
+	47	174
+	51	207
+	185	119
+	200	66
+	188	95
+	158	248
+	246	16
+	36	70
+	240	13
+	184	115
+	176	161
+	231	25
+	261	11
+	191	94
+	215	45
+	239	20
+	34	59
+	234	26
+	223	28
+	43	118
+	202	60
+	198	56
+	220	33
+	195	74
+	165	198
+	35	39
+	201	64
+	196	67
+	267	4
+	228	25
+	32	28
+	186	107
+	194	83
+	224	27
+	235	16
+	245	16
+	42	113
+	242	15
+	38	77
+	206	58
+	27	7
+	180	110
+	222	32
+	28	11
+	218	34
+	225	28
+	252	10
+	178	138
+	141	358
+	289	6
+	219	41
+	232	22
+	33	29
+	237	23
+	213	45
+	230	22
+	270	6
+	203	65
+	255	11
+	244	22
+	216	35
+	226	26
+	257	8
+	269	5
+	229	29
+	285	3
+	214	42
+	251	15
+	247	21
+	260	8
+	29	25
+	205	48
+	250	10
+	256	9
+	259	5
+	30	26
+	243	16
+	238	13
+	268	4
+	263	11
+	287	1
+	25	3
+	26	4
+	254	10
+	241	11
+	233	16
+	249	12
+	266	3
+	277	3
+	31	21
+	262	7
+	221	24
+	248	14
+	273	4
+	258	8
+	265	7
+	278	1
+	272	4
+	280	3
+	264	8
+	271	5
+	283	5
+	276	3
+	286	3
+	281	7
+	279	3
+	282	2
+	288	3
+	274	7
+	275	4
+	284	2
-	126	475
-	129	477
-	127	481
-	122	495
-	95	474
-	144	327
-	162	195
-	169	174
-	110	592
-	60	222
-	64	272
-	128	436
-	109	559
-	52	200
-	192	81
-	113	550
-	132	410
-	138	328
-	63	257
-	245	11
-	159	212
-	130	440
-	53	202
-	120	494
-	186	83
-	112	566
-	203	66
-	59	214
-	65	289
-	173	149
-	107	560
-	69	299
-	96	517
-	217	35
-	145	333
-	147	311
-	136	371
-	146	336
-	71	282
-	67	262
-	158	242
-	103	547
-	119	525
-	133	420
-	114	523
-	68	279
-	124	448
-	140	345
-	79	263
-	160	226
-	45	153
-	172	155
-	156	248
-	76	316
-	98	527
-	99	517
-	66	259
-	106	549
-	108	523
-	170	179
-	86	316
-	41	103
-	177	120
-	87	320
-	74	289
-	181	116
-	115	528
-	94	446
-	150	278
-	93	428
-	117	524
-	161	219
-	54	223
-	77	311
-	155	250
-	153	262
-	125	469
-	168	214
-	75	298
-	135	389
-	157	243
-	191	75
-	90	384
-	70	251
-	88	325
-	84	321
-	89	360
