pos	3pG>A
1	0.0350180198075995
2	0.0615926507687182
3	0.0309816800538124
4	0.0243129404895951
5	0.0193438020879024
6	0.0192450725176646
7	0.0188284518828452
8	0.0151654028830931
9	0.0158001179742142
10	0.0150890389233767
11	0.0127984952567877
12	0.012547869306608
13	0.0118603300986979
14	0.0125450307268489
15	0.0117032392894462
16	0.0116388130968622
17	0.0106992739778372
18	0.0107889413351315
19	0.0109783388928767
20	0.00934818798821872
21	0.00980801335559266
22	0.00969891203508476
23	0.00917431192660551
24	0.00889040861685758
25	0.0092272688969411
