# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	100	562
+	148	361
+	208	75
+	140	433
+	66	148
+	198	73
+	125	527
+	115	595
+	65	136
+	116	584
+	149	357
+	93	391
+	147	406
+	138	425
+	114	573
+	157	290
+	164	268
+	194	92
+	126	543
+	158	312
+	180	150
+	163	268
+	153	337
+	137	420
+	48	82
+	196	88
+	107	583
+	176	170
+	92	347
+	117	577
+	79	175
+	86	219
+	109	641
+	57	123
+	105	620
+	103	632
+	131	490
+	186	153
+	101	578
+	212	65
+	152	301
+	102	605
+	106	605
+	136	446
+	143	424
+	124	526
+	71	169
+	185	137
+	78	180
+	108	596
+	141	404
+	188	133
+	94	396
+	183	159
+	128	483
+	46	66
+	110	665
+	165	236
+	96	467
+	139	445
+	159	304
+	98	548
+	142	438
+	118	571
+	170	212
+	88	259
+	192	104
+	74	166
+	104	572
+	172	211
+	259	11
+	120	570
+	130	502
+	150	337
+	95	451
+	90	320
+	123	563
+	69	133
+	59	115
+	112	589
+	129	497
+	179	172
+	119	539
+	169	215
+	195	104
+	121	584
+	182	159
+	135	447
+	151	330
+	171	227
+	226	40
+	146	400
+	267	6
+	45	73
+	175	195
+	209	59
+	231	34
+	210	53
+	113	608
+	91	350
+	64	129
+	99	500
+	127	555
+	168	212
+	67	155
+	63	118
+	97	502
+	181	161
+	166	220
+	54	112
+	202	78
+	187	138
+	144	421
+	81	182
+	60	114
+	156	306
+	82	163
+	236	29
+	265	9
+	61	130
+	191	102
+	111	621
+	160	257
+	161	237
+	47	68
+	184	134
+	43	64
+	248	20
+	132	477
+	243	26
+	213	60
+	53	103
+	220	50
+	254	14
+	223	36
+	133	461
+	155	310
+	206	68
+	154	341
+	215	51
+	72	164
+	83	188
+	122	534
+	77	165
+	41	47
+	89	273
+	87	238
+	204	78
+	162	237
+	62	129
+	85	206
+	70	153
+	167	227
+	224	38
+	76	161
+	68	128
+	232	32
+	173	194
+	244	18
+	58	139
+	257	14
+	252	16
+	73	157
+	250	8
+	199	76
+	177	188
+	251	22
+	80	161
+	55	87
+	145	411
+	218	39
+	189	123
+	275	7
+	178	165
+	197	99
+	216	50
+	174	198
+	203	74
+	193	119
+	233	20
+	207	67
+	205	78
+	268	5
+	42	44
+	33	11
+	245	21
+	84	197
+	50	90
+	217	52
+	40	43
+	134	468
+	211	63
+	44	71
+	225	28
+	34	18
+	56	126
+	260	12
+	190	117
+	52	90
+	214	56
+	240	26
+	230	36
+	221	40
+	247	18
+	228	30
+	200	101
+	75	144
+	289	4
+	51	107
+	282	4
+	49	73
+	249	16
+	238	24
+	227	26
+	222	42
+	36	34
+	262	7
+	269	10
+	258	15
+	255	12
+	201	85
+	38	42
+	234	22
+	239	28
+	273	3
+	229	33
+	237	19
+	219	46
+	29	7
+	35	21
+	242	20
+	235	26
+	39	31
+	31	4
+	284	5
+	264	6
+	283	3
+	246	13
+	285	5
+	261	14
+	253	19
+	241	27
+	274	3
+	278	3
+	37	17
+	281	4
+	266	9
+	30	4
+	271	3
+	288	5
+	272	9
+	256	13
+	276	4
+	263	6
+	25	1
+	280	6
+	32	5
+	270	4
+	279	3
+	290	1
+	26	2
+	287	4
+	28	1
+	277	4
-	98	522
-	101	518
-	149	351
-	110	653
-	119	598
-	88	274
-	142	422
-	100	565
-	93	423
-	134	495
-	118	535
-	147	356
-	117	550
-	153	321
-	171	193
-	187	134
-	174	222
-	107	604
-	106	616
-	126	527
-	130	486
-	89	306
-	74	147
-	157	296
-	97	505
-	103	579
-	152	324
-	206	74
-	123	538
-	158	259
-	125	527
-	151	330
-	132	499
-	165	238
-	234	27
-	102	547
-	99	529
-	231	31
-	61	147
-	218	51
-	205	81
-	146	362
-	244	18
-	113	597
-	209	63
-	67	133
-	164	244
-	109	619
-	131	497
-	148	386
-	204	74
-	145	389
-	68	139
-	141	421
-	50	77
-	51	114
-	114	661
-	47	73
-	139	439
-	59	121
-	111	604
-	82	186
-	122	539
-	198	88
-	96	467
-	159	284
-	236	30
-	70	163
-	138	456
-	86	235
-	161	287
-	112	630
-	150	335
-	186	156
-	121	546
-	175	194
-	77	142
-	120	574
-	222	39
-	137	469
-	245	23
-	135	474
-	94	436
-	262	11
-	95	463
-	140	433
-	166	238
-	144	409
-	105	629
-	84	200
-	104	611
-	108	596
-	48	105
-	75	167
-	202	86
-	194	95
-	124	565
-	92	364
-	143	369
-	60	136
-	248	17
-	180	168
-	116	618
-	128	520
-	200	84
-	63	142
-	167	217
-	191	97
-	41	45
-	190	116
-	69	159
-	62	120
-	155	310
-	154	274
-	201	86
-	193	98
-	129	554
-	54	118
-	257	11
-	179	161
-	73	167
-	133	443
-	83	190
-	173	189
-	76	173
-	162	283
-	78	176
-	49	98
-	170	228
-	163	250
-	160	282
-	45	75
-	40	35
-	91	378
-	136	428
-	115	603
-	81	174
-	181	155
-	156	255
-	80	179
-	79	167
-	90	294
-	184	135
-	195	102
-	87	233
-	240	17
-	127	545
-	185	145
-	235	29
-	172	195
-	211	60
-	55	112
-	66	153
-	38	36
-	178	163
-	177	160
-	212	71
-	53	101
-	65	157
-	239	24
-	225	32
-	253	10
-	176	176
-	256	11
-	230	18
-	169	221
-	64	136
-	192	118
-	183	152
-	220	47
-	247	17
-	72	151
-	210	69
-	168	223
-	189	128
-	188	117
-	182	147
-	71	127
-	85	184
-	35	20
-	219	46
-	57	121
-	197	103
-	56	119
-	58	132
-	213	55
-	254	15
-	46	76
-	226	31
-	199	88
-	208	69
-	196	83
-	203	88
-	232	39
-	32	6
-	233	34
-	217	55
-	223	39
-	221	54
-	42	53
-	215	61
-	224	51
-	284	4
-	241	19
-	52	92
-	252	15
-	37	25
-	250	13
-	34	18
-	27	5
-	207	91
-	36	21
-	44	64
-	278	4
-	228	36
-	277	7
-	243	15
-	43	52
-	214	55
-	229	26
-	216	52
-	260	8
-	274	8
-	39	34
-	237	18
-	249	17
-	227	37
-	238	25
-	31	9
-	273	7
-	266	5
-	276	6
-	268	11
-	246	24
-	263	7
-	287	1
-	285	4
-	283	6
-	271	7
-	270	7
-	251	10
-	281	8
-	280	5
-	259	9
-	255	14
-	261	8
-	275	5
-	242	16
-	269	11
-	272	6
-	29	5
-	267	8
-	288	3
-	30	3
-	289	3
-	264	1
-	25	2
-	28	2
-	33	5
-	26	2
-	265	6
-	286	4
-	258	8
-	279	5
-	282	1
