#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2340712	2259861	96.56	2214	0.09	574	0.02	6813	0.29	71250	3.04
Ecoli	2340712	2340710	100.00	0	0.00	0	0.00	2	0.00	0	0.00
PhiX	2340712	2340712	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2340712	2340691	100.00	0	0.00	0	0.00	2	0.00	19	0.00
Vectors	2340712	2331436	99.60	1	0.00	1	0.00	433	0.02	8841	0.38
Bacteria_24k	2340712	2290273	97.85	725	0.03	781	0.03	4079	0.17	44854	1.92
Protists_1k	2340712	2226275	95.12	8032	0.34	16401	0.70	3070	0.13	86934	3.71
Viruses	2340712	2295031	98.06	89	0.00	34	0.00	4312	0.18	41246	1.76
Fungi_RefSeq_release	2340712	2259403	96.53	1641	0.07	492	0.02	7705	0.33	71471	3.05
Coral	2340712	2289043	97.79	265	0.01	76	0.00	5281	0.23	46047	1.97
Bird	2340712	2275738	97.22	1222	0.05	206	0.01	8849	0.38	54697	2.34
Plant	2340712	2290961	97.88	303	0.01	52	0.00	5518	0.24	43878	1.87

%Hit_no_genomes: 94.60
