#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2412454	2345937	97.24	2141	0.09	585	0.02	6010	0.25	57781	2.40
Ecoli	2412454	2412454	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2412454	2412454	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2412454	2412430	100.00	0	0.00	0	0.00	4	0.00	20	0.00
Vectors	2412454	2404175	99.65	5	0.00	0	0.00	369	0.02	7905	0.33
Bacteria_24k	2412454	2372422	98.33	388	0.02	432	0.02	3304	0.14	35908	1.49
Protists_1k	2412454	2317895	96.08	7246	0.30	14057	0.58	2562	0.11	70694	2.93
Viruses	2412454	2375701	98.48	55	0.00	27	0.00	3431	0.14	33240	1.38
Fungi_RefSeq_release	2412454	2346028	97.25	1487	0.06	403	0.02	6527	0.27	58009	2.40
Coral	2412454	2370044	98.25	259	0.01	71	0.00	4593	0.19	37487	1.55
Bird	2412454	2359007	97.78	1184	0.05	209	0.01	7261	0.30	44793	1.86
Plant	2412454	2371589	98.31	293	0.01	66	0.00	4764	0.20	35742	1.48

%Hit_no_genomes: 95.64
