#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2200396	2076009	94.34	2187	0.10	598	0.03	8774	0.40	112828	5.13
Ecoli	2200396	2200396	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2200396	2200396	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2200396	2200347	100.00	0	0.00	0	0.00	1	0.00	48	0.00
Vectors	2200396	2186472	99.37	4	0.00	2	0.00	546	0.02	13372	0.61
Bacteria_24k	2200396	2123002	96.48	462	0.02	518	0.02	5653	0.26	70761	3.22
Protists_1k	2200396	2028018	92.17	9069	0.41	23413	1.06	3105	0.14	136791	6.22
Viruses	2200396	2129228	96.78	79	0.00	37	0.00	6259	0.28	64793	2.94
Fungi_RefSeq_release	2200396	2072544	94.18	1652	0.08	551	0.03	10113	0.46	115536	5.25
Coral	2200396	2117292	96.23	246	0.01	69	0.00	7975	0.36	74814	3.40
Bird	2200396	2096861	95.30	1175	0.05	264	0.01	10944	0.50	91152	4.14
Plant	2200396	2121525	96.42	284	0.01	80	0.00	8178	0.37	70329	3.20

%Hit_no_genomes: 91.64
