#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1125435	1071888	95.25	587	0.05	183	0.02	3090	0.27	49687	4.41
Ecoli	1125435	1125433	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	1125435	1125435	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1125435	1125366	99.99	0	0.00	0	0.00	0	0.00	69	0.01
Vectors	1125435	1117863	99.32	0	0.00	0	0.00	86	0.01	7486	0.67
Bacteria_24k	1125435	1092056	97.05	365	0.03	495	0.04	2306	0.20	30213	2.68
Protists_1k	1125435	1054688	93.72	3065	0.27	8125	0.72	956	0.08	58601	5.21
Viruses	1125435	1094927	97.29	27	0.00	10	0.00	2814	0.25	27657	2.46
Fungi_RefSeq_release	1125435	1070358	95.10	477	0.04	176	0.02	3600	0.32	50824	4.52
Coral	1125435	1089508	96.81	56	0.00	11	0.00	3358	0.30	32502	2.89
Bird	1125435	1081687	96.11	309	0.03	67	0.01	3965	0.35	39407	3.50
Plant	1125435	1089956	96.85	76	0.01	22	0.00	2928	0.26	32453	2.88

%Hit_no_genomes: 93.39
