#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2232705	2160236	96.76	1960	0.09	547	0.02	6073	0.27	63889	2.86
Ecoli	2232705	2232705	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2232705	2232705	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2232705	2232670	100.00	0	0.00	0	0.00	1	0.00	34	0.00
Vectors	2232705	2223275	99.58	3	0.00	0	0.00	425	0.02	9002	0.40
Bacteria_24k	2232705	2189043	98.04	357	0.02	392	0.02	3604	0.16	39309	1.76
Protists_1k	2232705	2128809	95.35	7206	0.32	15550	0.70	2459	0.11	78681	3.52
Viruses	2232705	2192325	98.20	64	0.00	32	0.00	3663	0.16	36621	1.64
Fungi_RefSeq_release	2232705	2159246	96.71	1400	0.06	455	0.02	6850	0.31	64754	2.90
Coral	2232705	2186711	97.95	250	0.01	64	0.00	4779	0.21	40901	1.83
Bird	2232705	2174520	97.39	1118	0.05	234	0.01	7712	0.35	49121	2.20
Plant	2232705	2187657	97.99	289	0.01	58	0.00	4927	0.22	39774	1.78

%Hit_no_genomes: 94.90
