#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1792685	1753622	97.83	1103	0.06	250	0.01	3772	0.21	33938	1.89
Ecoli	1792685	1792683	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	1792685	1792685	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1792685	1792658	100.00	0	0.00	0	0.00	5	0.00	22	0.00
Vectors	1792685	1788972	99.79	3	0.00	0	0.00	100	0.01	3610	0.20
Bacteria_24k	1792685	1770041	98.74	490	0.03	657	0.04	1868	0.10	19629	1.09
Protists_1k	1792685	1732368	96.64	4546	0.25	10598	0.59	1564	0.09	43609	2.43
Viruses	1792685	1773681	98.94	30	0.00	12	0.00	2020	0.11	16942	0.95
Fungi_RefSeq_release	1792685	1752377	97.75	861	0.05	266	0.01	4085	0.23	35096	1.96
Coral	1792685	1769367	98.70	124	0.01	27	0.00	2857	0.16	20310	1.13
Bird	1792685	1762320	98.31	598	0.03	115	0.01	4197	0.23	25455	1.42
Plant	1792685	1770095	98.74	159	0.01	40	0.00	2806	0.16	19585	1.09

%Hit_no_genomes: 96.30
