#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1620125	1565941	96.65	1409	0.09	389	0.02	4831	0.30	47555	2.94
Ecoli	1620125	1620123	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	1620125	1620125	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1620125	1620077	100.00	0	0.00	0	0.00	1	0.00	47	0.00
Vectors	1620125	1613771	99.61	3	0.00	0	0.00	318	0.02	6033	0.37
Bacteria_24k	1620125	1587844	98.00	262	0.02	332	0.02	2748	0.17	28939	1.79
Protists_1k	1620125	1542198	95.19	5714	0.35	11761	0.73	2007	0.12	58445	3.61
Viruses	1620125	1590958	98.20	48	0.00	24	0.00	2727	0.17	26368	1.63
Fungi_RefSeq_release	1620125	1564782	96.58	1096	0.07	305	0.02	5271	0.33	48671	3.00
Coral	1620125	1585400	97.86	167	0.01	45	0.00	3804	0.23	30709	1.90
Bird	1620125	1576246	97.30	852	0.05	152	0.01	5404	0.33	37471	2.31
Plant	1620125	1586211	97.91	204	0.01	54	0.00	3898	0.24	29758	1.84

%Hit_no_genomes: 94.72
