#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	106735	103802	97.25	105	0.10	23	0.02	266	0.25	2539	2.38
Ecoli	106735	106734	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	106735	106735	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	106735	106734	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	106735	106469	99.75	0	0.00	0	0.00	18	0.02	248	0.23
Bacteria_24k	106735	105020	98.39	27	0.03	26	0.02	168	0.16	1494	1.40
Protists_1k	106735	102524	96.06	302	0.28	662	0.62	115	0.11	3132	2.93
Viruses	106735	105240	98.59	6	0.01	1	0.00	146	0.14	1342	1.26
Fungi_RefSeq_release	106735	103810	97.26	71	0.07	21	0.02	301	0.28	2532	2.37
Coral	106735	104980	98.36	10	0.01	2	0.00	216	0.20	1527	1.43
Bird	106735	104462	97.88	45	0.04	10	0.01	336	0.31	1882	1.76
Plant	106735	105029	98.40	10	0.01	3	0.00	200	0.19	1493	1.40

%Hit_no_genomes: 95.62
