#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	92310	89910	97.40	74	0.08	19	0.02	240	0.26	2067	2.24
Ecoli	92310	92309	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	92310	92310	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	92310	92309	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	92310	92064	99.73	0	0.00	0	0.00	10	0.01	236	0.26
Bacteria_24k	92310	90815	98.38	30	0.03	36	0.04	129	0.14	1300	1.41
Protists_1k	92310	88802	96.20	286	0.31	552	0.60	103	0.11	2567	2.78
Viruses	92310	90979	98.56	2	0.00	0	0.00	139	0.15	1190	1.29
Fungi_RefSeq_release	92310	89893	97.37	42	0.05	14	0.02	258	0.28	2103	2.28
Coral	92310	90766	98.33	13	0.01	3	0.00	162	0.18	1366	1.48
Bird	92310	90399	97.93	41	0.04	6	0.01	246	0.27	1618	1.75
Plant	92310	90798	98.37	10	0.01	2	0.00	194	0.21	1306	1.41

%Hit_no_genomes: 95.77
