#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2211159	2127810	96.23	1368	0.06	432	0.02	5654	0.26	75895	3.43
Ecoli	2211159	2211158	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	2211159	2211159	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2211159	2211116	100.00	0	0.00	0	0.00	1	0.00	42	0.00
Vectors	2211159	2197944	99.40	2	0.00	3	0.00	193	0.01	13017	0.59
Bacteria_24k	2211159	2159373	97.66	629	0.03	718	0.03	3490	0.16	46949	2.12
Protists_1k	2211159	2097603	94.87	5849	0.26	15131	0.68	1917	0.09	90659	4.10
Viruses	2211159	2163667	97.85	47	0.00	13	0.00	3927	0.18	43505	1.97
Fungi_RefSeq_release	2211159	2126509	96.18	950	0.04	364	0.02	6284	0.28	77052	3.48
Coral	2211159	2155994	97.51	125	0.01	36	0.00	5190	0.23	49814	2.25
Bird	2211159	2143779	96.95	725	0.03	138	0.01	6755	0.31	59762	2.70
Plant	2211159	2156183	97.52	205	0.01	48	0.00	5092	0.23	49631	2.24

%Hit_no_genomes: 94.53
