#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	88935	86599	97.38	74	0.08	21	0.02	185	0.21	2056	2.31
Ecoli	88935	88935	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	88935	88935	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	88935	88934	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	88935	88676	99.71	2	0.00	0	0.00	15	0.02	242	0.27
Bacteria_24k	88935	87567	98.47	28	0.03	13	0.01	117	0.13	1210	1.36
Protists_1k	88935	85563	96.22	269	0.30	510	0.57	81	0.09	2512	2.82
Viruses	88935	87654	98.57	3	0.00	0	0.00	137	0.15	1141	1.28
Fungi_RefSeq_release	88935	86603	97.38	47	0.05	12	0.01	210	0.24	2063	2.32
Coral	88935	87471	98.36	8	0.01	3	0.00	168	0.19	1285	1.44
Bird	88935	87088	97.93	44	0.05	3	0.00	257	0.29	1543	1.73
Plant	88935	87489	98.38	9	0.01	1	0.00	181	0.20	1255	1.41

%Hit_no_genomes: 95.81
