#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	9246	8935	96.63	9	0.10	1	0.01	22	0.24	279	3.02
Ecoli	9246	9246	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	9246	9246	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	9246	9246	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	9246	9220	99.72	0	0.00	0	0.00	0	0.00	26	0.28
Bacteria_24k	9246	9061	98.00	1	0.01	2	0.02	11	0.12	171	1.85
Protists_1k	9246	8801	95.18	32	0.35	63	0.68	11	0.12	339	3.67
Viruses	9246	9087	98.28	0	0.00	0	0.00	28	0.30	131	1.42
Fungi_RefSeq_release	9246	8924	96.52	8	0.09	3	0.03	29	0.31	282	3.05
Coral	9246	9041	97.78	0	0.00	0	0.00	20	0.22	185	2.00
Bird	9246	9001	97.35	1	0.01	0	0.00	36	0.39	208	2.25
Plant	9246	9047	97.85	1	0.01	2	0.02	19	0.21	177	1.91

%Hit_no_genomes: 94.77
