Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Goy-APnd_001-Ex1-1A-lcwgs-1-T.clmp.r1r2_fastp	2.73109	0.94499	95980128.0	0.408018	98.96788015189834	1.4008445671593308
Goy-APnd_002-Ex1-1B-lcwgs-1-T.clmp.r1r2_fastp	3.40347	0.945142	285119615.0	0.39959	99.06956894646522	1.236371748427516
Goy-APnd_003-Ex1-1C-lcwgs-1-T.clmp.r1r2_fastp	3.3033300000000003	0.945181	452621206.0	0.4082	99.04366773073575	1.2526013636271986
Goy-APnd_004-Ex1-1D-lcwgs-1-T.clmp.r1r2_fastp	2.41523	0.952671	330440357.0	0.411554	99.18392701880936	1.4027812548368632
Goy-APnd_005-Ex1-1E-lcwgs-1-T.clmp.r1r2_fastp	4.601920000000001	0.939864	183073863.0	0.396692	98.99668843499606	1.0995322124959472
Goy-APnd_006-Ex1-1F-lcwgs-1-T.clmp.r1r2_fastp	2.22508	0.953844	234125429.0	0.406898	99.13492052812694	1.458206002936242
Goy-APnd_007-Ex1-1G-lcwgs-1-T.clmp.r1r2_fastp	2.01984	0.955677	192741122.0	0.418724	99.16631582423207	1.4932679528137565
Goy-APnd_008-Ex1-1H-lcwgs-1-T.clmp.r1r2_fastp	1.78409	0.957279	79340065.0	0.427452	99.19278713050568	1.530122556246648
Goy-APnd_009-Ex1-2A-lcwgs-1-T.clmp.r1r2_fastp	2.25258	0.950572	69441395.0	0.399391	99.07226263984839	1.489168755476758
Goy-APnd_010-Ex1-2B-lcwgs-1-T.clmp.r1r2_fastp	1.9001000000000001	0.958732	264897861.0	0.418897	99.24537361546267	1.5072018260631426
Goy-APnd_011-Ex1-2C-lcwgs-1-T.clmp.r1r2_fastp	2.25112	0.955299	258852959.0	0.412054	99.2156254042168	1.433902470573018
Goy-APnd_012-Ex1-2D-lcwgs-1-T.clmp.r1r2_fastp	2.0825799999999997	0.957161	298272248.0	0.411821	99.29232435049869	1.4232535930217698
Goy-APnd_013-Ex1-2E-lcwgs-1-T.clmp.r1r2_fastp	1.57441	0.96216	78416494.0	0.417559	99.2583395892283	1.5497295528478758
Goy-APnd_014-Ex1-2F-lcwgs-1-T.clmp.r1r2_fastp	1.8574899999999999	0.958184	288045810.0	0.422202	99.19973396444797	1.5145347832846754
Goy-APnd_015-Ex1-2G-lcwgs-1-T.clmp.r1r2_fastp	1.80021	0.960001	222253490.0	0.413688	99.25217795123609	1.503383966689795
Goy-APnd_016-Ex1-2H-lcwgs-1-T.clmp.r1r2_fastp	1.5506	0.962226	232617281.0	0.434727	99.25477110961974	1.5423200652847227
Goy-APnd_017-Ex1-3A-lcwgs-1-T.clmp.r1r2_fastp	2.75024	0.948866	142765719.0	0.408418	98.94932539573537	1.3990266120956807
Goy-APnd_018-Ex1-3B-lcwgs-1-T.clmp.r1r2_fastp	3.05935	0.947079	104897165.0	0.399258	99.09959481766795	1.2375939543164796
Goy-APnd_019-Ex1-3C-lcwgs-1-T.clmp.r1r2_fastp	2.92075	0.948777	344644627.0	0.414933	99.12405308152857	1.286197114833271
Goy-APnd_020-Ex1-3D-lcwgs-1-T.clmp.r1r2_fastp	2.80848	0.950307	353294023.0	0.406199	99.18033356330452	1.2486312617935935
Goy-APnd_021-Ex1-3E-lcwgs-1-T.clmp.r1r2_fastp	2.32185	0.954971	328674175.0	0.414479	99.22344316282457	1.3728858788290004
Goy-APnd_022-Ex1-3F-lcwgs-1-T.clmp.r1r2_fastp	2.36021	0.953256	454648884.0	0.425766	99.14566224024539	1.3651213383675926
Goy-APnd_023-Ex1-3G-lcwgs-1-T.clmp.r1r2_fastp	2.26008	0.954623	261165333.0	0.409651	99.1811976695626	1.4069508575454477
Goy-APnd_024-Ex1-3H-lcwgs-1-T.clmp.r1r2_fastp	2.10716	0.957586	402508419.0	0.418356	99.26247054743685	1.428348031256178
Goy-APnd_025-Ex1-4A-lcwgs-1-T.clmp.r1r2_fastp	3.7444800000000003	0.941253	162503581.0	0.42622	98.99185900798325	1.2165794313198472
Goy-APnd_026-Ex1-4B-lcwgs-1-T.clmp.r1r2_fastp	4.24551	0.94064	102648933.0	0.410726	98.99839550825989	1.0545297082000615
Goy-APnd_027-Ex1-4C-lcwgs-1-T.clmp.r1r2_fastp	1.98896	0.955766	319226836.0	0.41463	99.24663943959105	1.4611743704865712
Goy-APnd_028-Ex1-4D-lcwgs-1-T.clmp.r1r2_fastp	3.95046	0.941922	498310964.0	0.414854	99.07295447131153	1.07763952147849
Goy-APnd_029-Ex1-4E-lcwgs-1-T.clmp.r1r2_fastp	3.50658	0.942221	196256713.0	0.432808	99.03705757518573	1.175687970388519
Goy-APnd_030-Ex1-4F-lcwgs-1-T.clmp.r1r2_fastp	6.410540000000001	0.932217	308358214.0	0.467525	98.7669269039194	0.9058953558937435
Goy-APnd_031-Ex1-4G-lcwgs-1-T.clmp.r1r2_fastp	4.74481	0.93598	48604932.0	0.484072	97.60152125934115	1.914050568106041
Goy-APnd_032-Ex1-4H-lcwgs-1-T.clmp.r1r2_fastp	1.81078	0.957557	65186013.0	0.428668	99.23160366555001	1.4862038502872992
Goy-APnd_033-Ex1-5A-lcwgs-1-T.clmp.r1r2_fastp	3.56005	0.943474	384280150.0	0.416455	98.97260360154958	1.2760793752173647
Goy-APnd_034-Ex1-5B-lcwgs-1-T.clmp.r1r2_fastp	8.35847	0.921405	63621497.0	0.55342	97.59905410827335	1.1088663146794302
Goy-APnd_035-Ex1-5C-lcwgs-1-T.clmp.r1r2_fastp	2.24168	0.950261	117559275.0	0.437353	99.06502868384585	1.4971603351594305
Goy-APnd_036-Ex1-5D-lcwgs-1-T.clmp.r1r2_fastp	2.07015	0.952371	68166591.0	0.434751	99.12201755470392	1.4530844356533563
Goy-APnd_037-Ex1-5E-lcwgs-1-T.clmp.r1r2_fastp	3.4553000000000003	0.941252	131983725.0	0.453471	98.90100324911644	1.2474205917443928
Goy-APnd_038-Ex1-5F-lcwgs-1-T.clmp.r1r2_fastp	2.2752600000000003	0.950459	248921970.0	0.444483	99.01561356593393	1.440497881083684
Goy-APnd_039-Ex1-5G-lcwgs-1-T.clmp.r1r2_fastp	1.7425599999999999	0.95733	89476733.0	0.417656	99.1654493271693	1.5104748483338202
Goy-APnd_040-Ex1-5H-lcwgs-1-T.clmp.r1r2_fastp	1.92591	0.956122	140023936.0	0.432092	99.16215188887922	1.5149502878313954
Goy-APnd_041-Ex1-6A-lcwgs-1-T.clmp.r1r2_fastp	1.8950000000000002	0.94446	214275736.0	0.42674	98.87251654716266	1.529908558366606
Goy-APnd_042-Ex1-6B-lcwgs-1-T.clmp.r1r2_fastp	2.26958	0.947313	102789037.0	0.411193	99.0032243525292	1.493776652914052
Goy-APnd_043-Ex1-6C-lcwgs-1-T.clmp.r1r2_fastp	2.65196	0.942961	287321000.0	0.43811	98.92322775795601	1.3419835429305491
Goy-APnd_044-Ex1-6D-lcwgs-1-T.clmp.r1r2_fastp	2.52215	0.946247	281922120.0	0.427926	99.05442529353682	1.3423667393380065
Goy-APnd_045-Ex1-6E-lcwgs-1-T.clmp.r1r2_fastp	2.59292	0.94694	627461861.0	0.413856	99.02989866843293	1.341490785075879
Goy-APnd_046-Ex1-6F-lcwgs-1-T.clmp.r1r2_fastp	2.48741	0.945266	515560037.0	0.42749	98.969461801171	1.3451897270034447
Goy-APnd_047-Ex1-6G-lcwgs-1-T.clmp.r1r2_fastp	0.765716	0.946993	22842887.0	0.434418	98.87770057539898	1.7974432743458908
Goy-APnd_048-Ex1-6H-lcwgs-1-T.clmp.r1r2_fastp	2.62594	0.947498	602477572.0	0.421308	99.06771773128928	1.3411079951064249
Goy-APnd_049-Ex1-7A-lcwgs-1-T.clmp.r1r2_fastp	4.81919	0.931602	215143191.0	0.446395	98.64702066536928	1.177399606054691
Goy-APnd_050-Ex1-7B-lcwgs-1-T.clmp.r1r2_fastp	2.82811	0.949364	185873594.0	0.409053	99.1326342178599	1.3260267728600483
