pos	3pG>A
1	0.0033684075452329
2	0.00445340333770861
3	0.0048951048951049
4	0.0047808764940239
5	0.00517039834547253
6	0.00508809950061246
7	0.0045269770879527
8	0.00472552223645277
9	0.00487363063917882
10	0.00565673289183223
11	0.00384931447601747
12	0.00413327709827077
13	0.00375709916994321
14	0.00470371021628275
15	0.00507306074665048
16	0.00509638821183248
17	0.00429466672509751
18	0.00450844786833581
19	0.00437086092715232
20	0.00399508297480025
21	0.00407331975560081
22	0.0045342489874978
23	0.00449820945060704
24	0.00441314135425489
25	0.0046448446606196
