#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	23951117	23863257	99.63	11069	0.05	3102	0.01	8728	0.04	64961	0.27
Ecoli	23951117	23943668	99.97	0	0.00	0	0.00	1510	0.01	5939	0.02
PhiX	23951117	23951117	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	23951117	23949521	99.99	0	0.00	1	0.00	118	0.00	1477	0.01
Vectors	23951117	23943612	99.96	81	0.00	21	0.00	1210	0.01	6193	0.03
Bacteria_24k	23951117	10806088	45.12	5080920	21.21	3859830	16.12	423732	1.77	3780547	15.78
Protists_1k	23951117	19331293	80.71	335692	1.40	52278	0.22	1933024	8.07	2298830	9.60
Viruses	23951117	23876283	99.68	1269	0.01	72	0.00	24229	0.10	49264	0.21
Fungi_RefSeq_release	23951117	23745096	99.15	3130	0.01	693	0.00	111090	0.46	91108	0.38
Coral	23951117	23905965	99.82	289	0.00	54	0.00	7703	0.03	37106	0.15
Bird	23951117	23892813	99.75	1216	0.01	386	0.00	8449	0.04	48253	0.20
Plant	23951117	23904893	99.80	342	0.00	77	0.00	8643	0.04	37162	0.16

%Hit_no_genomes: 43.19
