# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	119	364
+	118	399
+	79	474
+	160	187
+	63	272
+	135	307
+	58	207
+	67	363
+	183	90
+	86	455
+	93	497
+	72	359
+	125	379
+	107	430
+	92	446
+	151	193
+	114	367
+	100	463
+	106	436
+	82	456
+	99	448
+	159	189
+	140	286
+	113	393
+	73	388
+	78	463
+	153	187
+	42	117
+	101	430
+	75	399
+	85	437
+	149	236
+	80	445
+	138	288
+	120	401
+	116	420
+	59	217
+	81	464
+	98	473
+	66	357
+	145	206
+	174	125
+	77	435
+	168	140
+	105	426
+	126	365
+	121	354
+	144	289
+	122	353
+	123	377
+	171	134
+	109	380
+	167	147
+	96	467
+	187	100
+	70	391
+	156	196
+	108	439
+	94	446
+	220	33
+	69	371
+	147	262
+	143	272
+	146	243
+	33	45
+	74	387
+	172	121
+	61	225
+	83	478
+	133	294
+	51	154
+	163	164
+	65	323
+	130	320
+	97	432
+	84	434
+	112	381
+	129	330
+	189	92
+	256	8
+	137	291
+	245	19
+	115	402
+	178	105
+	47	144
+	95	449
+	127	336
+	55	194
+	169	147
+	136	303
+	195	76
+	124	339
+	177	118
+	38	57
+	46	134
+	104	415
+	68	380
+	110	423
+	43	123
+	131	285
+	87	441
+	219	33
+	102	455
+	198	53
+	148	238
+	139	262
+	164	153
+	152	208
+	90	394
+	50	144
+	166	143
+	186	83
+	89	449
+	54	177
+	88	435
+	45	96
+	253	16
+	132	316
+	194	72
+	155	190
+	44	124
+	207	52
+	76	411
+	62	260
+	218	43
+	117	361
+	228	23
+	180	94
+	128	339
+	188	81
+	158	176
+	181	102
+	141	261
+	53	164
+	191	73
+	157	186
+	142	290
+	175	115
+	34	33
+	91	441
+	225	23
+	209	46
+	184	96
+	176	112
+	111	421
+	56	201
+	214	62
+	208	46
+	52	171
+	71	382
+	170	119
+	39	97
+	64	281
+	203	56
+	236	20
+	36	60
+	179	117
+	103	429
+	210	45
+	240	7
+	212	45
+	200	57
+	173	124
+	162	145
+	193	71
+	204	55
+	259	5
+	134	316
+	154	185
+	150	209
+	57	205
+	197	73
+	161	172
+	49	153
+	222	35
+	216	44
+	165	144
+	237	26
+	48	151
+	182	114
+	29	16
+	185	99
+	251	11
+	233	20
+	60	205
+	205	49
+	215	47
+	40	78
+	28	6
+	31	16
+	199	74
+	202	58
+	226	23
+	201	58
+	37	48
+	221	33
+	190	90
+	41	87
+	247	10
+	224	42
+	32	20
+	241	19
+	229	19
+	35	48
+	217	37
+	249	12
+	248	14
+	223	30
+	206	49
+	211	56
+	250	2
+	232	27
+	234	20
+	227	24
+	30	11
+	238	15
+	192	93
+	196	63
+	244	16
+	239	21
+	252	15
+	255	12
+	213	54
+	257	7
+	235	24
+	242	17
+	230	17
+	254	11
+	258	7
+	243	11
+	27	4
+	231	23
+	25	4
+	246	5
+	26	3
-	126	318
-	76	401
-	131	295
-	92	423
-	155	188
-	115	410
-	72	361
-	50	158
-	73	374
-	47	142
-	75	435
-	153	208
-	123	370
-	103	419
-	182	115
-	85	444
-	181	93
-	80	404
-	146	225
-	49	151
-	135	297
-	180	105
-	104	428
-	54	182
-	74	416
-	117	396
-	172	121
-	70	387
-	138	256
-	83	412
-	59	203
-	98	444
-	64	263
-	200	54
-	148	231
-	105	435
-	128	348
-	145	236
-	213	37
-	194	75
-	91	444
-	195	46
-	60	191
-	106	429
-	133	321
-	82	473
-	89	462
-	114	365
-	62	230
-	77	426
-	63	315
-	79	428
-	119	382
-	150	222
-	107	437
-	68	359
-	53	147
-	116	411
-	160	175
-	151	222
-	66	329
-	173	122
-	147	232
-	164	183
-	124	368
-	87	500
-	102	448
-	122	362
-	88	495
-	113	419
-	157	183
-	210	54
-	41	96
-	46	139
-	140	267
-	86	506
-	90	403
-	159	188
-	78	431
-	51	161
-	81	451
-	101	433
-	42	116
-	158	195
-	141	267
-	162	178
-	99	450
-	127	296
-	142	257
-	161	185
-	112	368
-	188	101
-	43	117
-	179	100
-	110	385
-	45	115
-	144	259
-	39	88
-	120	362
-	93	466
-	84	456
-	228	24
-	118	362
-	95	489
-	208	44
-	221	31
-	137	259
-	96	506
-	111	400
-	235	20
-	171	143
-	129	306
-	67	336
-	130	356
-	94	409
-	139	301
-	71	356
-	136	299
-	156	181
-	44	115
-	100	458
-	183	105
-	175	108
-	209	49
-	211	54
-	166	152
-	108	387
-	152	196
-	35	36
-	202	58
-	33	32
-	97	453
-	109	436
-	251	19
-	186	91
-	176	110
-	174	117
-	240	13
-	178	119
-	190	79
-	224	38
-	169	142
-	215	41
-	55	175
-	252	15
-	154	204
-	193	79
-	132	277
-	225	21
-	230	15
-	125	337
-	52	161
-	218	39
-	198	71
-	167	151
-	25	5
-	143	251
-	168	140
-	69	372
-	134	279
-	163	152
-	192	75
-	165	166
-	31	27
-	34	33
-	149	235
-	36	57
-	61	227
-	58	202
-	207	42
-	57	184
-	201	61
-	121	369
-	220	36
-	65	297
-	56	200
-	184	102
-	32	33
-	231	25
-	217	21
-	177	111
-	212	50
-	203	52
-	37	68
-	48	158
-	28	8
-	40	69
-	185	93
-	204	71
-	216	40
-	245	19
-	223	28
-	170	142
-	199	39
-	206	53
-	196	71
-	219	40
-	197	59
-	191	75
-	38	63
-	239	17
-	250	10
-	189	79
-	205	53
-	236	21
-	187	97
-	253	17
-	248	16
-	222	40
-	229	19
-	242	20
-	237	24
-	238	24
-	234	18
-	226	26
-	249	15
-	232	24
-	258	10
-	30	16
-	259	8
-	256	7
-	233	20
-	247	11
-	214	37
-	243	19
-	227	20
-	257	9
-	29	12
-	255	13
-	241	22
-	244	21
-	254	8
-	27	10
-	246	10
-	26	2
