#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	14132	11899	84.20	9	0.06	1	0.01	56	0.40	2167	15.33
Ecoli	14132	14131	99.99	0	0.00	0	0.00	0	0.00	1	0.01
PhiX	14132	14132	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	14132	14132	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	14132	12983	91.86	0	0.00	0	0.00	5	0.04	1144	8.10
Bacteria_24k	14132	12253	86.71	14	0.10	19	0.13	55	0.39	1791	12.67
Protists_1k	14132	11713	82.88	48	0.34	97	0.69	23	0.16	2251	15.93
Viruses	14132	12238	86.60	0	0.00	0	0.00	44	0.31	1850	13.09
Fungi_RefSeq_release	14132	11937	84.47	4	0.03	2	0.01	55	0.39	2134	15.10
Coral	14132	12206	86.37	0	0.00	0	0.00	80	0.57	1846	13.06
Bird	14132	12087	85.53	3	0.02	7	0.05	68	0.48	1967	13.92
Plant	14132	12095	85.58	1	0.01	1	0.01	53	0.38	1982	14.02

%Hit_no_genomes: 82.24
