#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1377	940	68.26	0	0.00	1	0.07	3	0.22	433	31.45
Ecoli	1377	1376	99.93	0	0.00	0	0.00	0	0.00	1	0.07
PhiX	1377	1377	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1377	1377	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1377	1054	76.54	0	0.00	0	0.00	0	0.00	323	23.46
Bacteria_24k	1377	950	68.99	4	0.29	2	0.15	5	0.36	416	30.21
Protists_1k	1377	913	66.31	5	0.36	4	0.29	4	0.29	451	32.75
Viruses	1377	954	69.28	0	0.00	0	0.00	2	0.15	421	30.57
Fungi_RefSeq_release	1377	936	67.97	1	0.07	0	0.00	7	0.51	433	31.45
Coral	1377	954	69.28	0	0.00	0	0.00	3	0.22	420	30.50
Bird	1377	945	68.63	1	0.07	0	0.00	6	0.44	425	30.86
Plant	1377	945	68.63	0	0.00	0	0.00	5	0.36	427	31.01

%Hit_no_genomes: 65.65
