#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	281339	231879	82.43	221	0.08	65	0.02	1305	0.46	47869	17.01
Ecoli	281339	281335	100.00	0	0.00	0	0.00	1	0.00	3	0.00
PhiX	281339	281339	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	281339	281337	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	281339	266274	94.65	0	0.00	0	0.00	63	0.02	15002	5.33
Bacteria_24k	281339	237783	84.51	945	0.34	1089	0.39	1085	0.39	40437	14.37
Protists_1k	281339	226793	80.62	1220	0.43	2246	0.80	880	0.31	50200	17.84
Viruses	281339	239867	85.26	11	0.00	2	0.00	923	0.33	40536	14.41
Fungi_RefSeq_release	281339	232553	82.66	145	0.05	31	0.01	1428	0.51	47182	16.77
Coral	281339	238777	84.87	22	0.01	10	0.00	1406	0.50	41124	14.62
Bird	281339	236514	84.06	75	0.03	87	0.03	1512	0.54	43151	15.34
Plant	281339	236430	84.03	74	0.03	23	0.01	1408	0.50	43404	15.43

%Hit_no_genomes: 79.44
