#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1377	931	67.61	1	0.07	1	0.07	2	0.15	442	32.10
Ecoli	1377	1377	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	1377	1377	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1377	1377	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	1377	1055	76.62	0	0.00	0	0.00	0	0.00	322	23.38
Bacteria_24k	1377	949	68.92	3	0.22	3	0.22	5	0.36	417	30.28
Protists_1k	1377	909	66.01	1	0.07	6	0.44	2	0.15	459	33.33
Viruses	1377	954	69.28	1	0.07	0	0.00	3	0.22	419	30.43
Fungi_RefSeq_release	1377	929	67.46	0	0.00	0	0.00	7	0.51	441	32.03
Coral	1377	954	69.28	0	0.00	0	0.00	2	0.15	421	30.57
Bird	1377	942	68.41	0	0.00	0	0.00	5	0.36	430	31.23
Plant	1377	937	68.05	0	0.00	0	0.00	8	0.58	432	31.37

%Hit_no_genomes: 65.36
