#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	135098	112614	83.35	156	0.12	35	0.03	888	0.66	21405	15.84
Ecoli	135098	135097	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	135098	135098	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	135098	135095	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	135098	130346	96.49	1	0.00	0	0.00	47	0.03	4704	3.48
Bacteria_24k	135098	118007	87.34	213	0.16	212	0.16	669	0.50	15997	11.84
Protists_1k	135098	109867	81.32	698	0.52	1461	1.08	375	0.28	22697	16.80
Viruses	135098	117912	87.29	2	0.00	4	0.00	601	0.44	16579	12.27
Fungi_RefSeq_release	135098	113187	83.79	93	0.07	16	0.01	923	0.68	20879	15.45
Coral	135098	117357	86.87	11	0.01	6	0.00	927	0.69	16797	12.43
Bird	135098	115756	85.68	37	0.03	131	0.10	1027	0.76	18147	13.43
Plant	135098	115620	85.58	41	0.03	9	0.01	942	0.70	18486	13.68

%Hit_no_genomes: 80.38
