Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Sgr-AJol_001-Ex11A-lwgs-1-1.1	11.982858182284303	53.0	150.0	18.181818181818183	7561484.0
Sgr-AJol_001-Ex11A-lwgs-1-1.2	11.859270273650367	48.0	150.0	27.27272727272727	7561484.0
Sgr-AJol_011-Ex111A-lwgs-1-1.1	12.695896426278125	56.0	150.0	27.27272727272727	2541226.0
Sgr-AJol_011-Ex111A-lwgs-1-1.2	12.736208038184245	50.0	150.0	36.36363636363637	2541226.0
Sgr-AJol_012-Ex112A-lwgs-1-1.1	12.779433371589064	53.0	150.0	27.27272727272727	1088183.0
Sgr-AJol_012-Ex112A-lwgs-1-1.2	12.659773648332532	49.0	150.0	36.36363636363637	1088183.0
Sgr-AJol_013-Ex11B-lwgs-1-1.1	7.791615854372708	53.0	150.0	18.181818181818183	514583.0
Sgr-AJol_013-Ex11B-lwgs-1-1.2	7.86520673423351	48.0	150.0	36.36363636363637	514583.0
Sgr-AJol_014-Ex12B-lwgs-1-1.1	9.68789930932293	53.0	150.0	18.181818181818183	4628825.0
Sgr-AJol_014-Ex12B-lwgs-1-1.2	9.59583304307175	48.0	150.0	36.36363636363637	4628825.0
Sgr-AJol_015-Ex13B-lwgs-1-1.1	13.311471104611002	53.0	150.0	27.27272727272727	17221401.0
Sgr-AJol_015-Ex13B-lwgs-1-1.2	13.379646169194785	48.0	150.0	36.36363636363637	17221401.0
Sgr-AJol_016-Ex14B-lwgs-1-1.1	10.373061121060928	52.0	150.0	18.181818181818183	7321937.0
Sgr-AJol_016-Ex14B-lwgs-1-1.2	10.317192340001014	48.0	150.0	27.27272727272727	7321937.0
Sgr-AJol_017-Ex15B-lwgs-1-1.1	14.581709748939133	52.0	150.0	18.181818181818183	7270466.0
Sgr-AJol_017-Ex15B-lwgs-1-1.2	14.491782440882844	49.0	150.0	36.36363636363637	7270466.0
Sgr-AJol_018-Ex16B-lwgs-1-1.1	25.31987427424737	54.0	150.0	27.27272727272727	19421944.0
Sgr-AJol_018-Ex16B-lwgs-1-1.2	25.097126557342648	51.0	150.0	45.45454545454545	19421944.0
Sgr-AJol_021-Ex19B-lwgs-1-1.1	15.828094938604423	54.0	150.0	27.27272727272727	9520639.0
Sgr-AJol_021-Ex19B-lwgs-1-1.2	15.593852110717762	50.0	150.0	36.36363636363637	9520639.0
Sgr-AJol_022-Ex110B-lwgs-1-1.1	21.861728433699966	52.0	150.0	27.27272727272727	17413274.0
Sgr-AJol_022-Ex110B-lwgs-1-1.2	21.358529406013787	49.0	150.0	45.45454545454545	17413274.0
Sgr-AJol_023-Ex111B-lwgs-1-1.1	12.738212955556293	54.0	150.0	27.27272727272727	2787408.0
Sgr-AJol_023-Ex111B-lwgs-1-1.2	12.625047000778139	49.0	150.0	36.36363636363637	2787408.0
Sgr-AJol_024-Ex112B-lwgs-1-1.1	8.983956147471162	53.0	150.0	27.27272727272727	99789.0
Sgr-AJol_024-Ex112B-lwgs-1-1.2	9.153313491467003	49.0	150.0	45.45454545454545	99789.0
Sgr-AJol_025-Ex11C-lwgs-1-1.1	8.699703404246577	52.0	150.0	18.181818181818183	3467198.0
Sgr-AJol_025-Ex11C-lwgs-1-1.2	8.775123945071854	48.0	150.0	36.36363636363637	3467198.0
Sgr-AJol_026-Ex12C-lwgs-1-1.1	9.61595010231079	53.0	150.0	18.181818181818183	8249330.0
Sgr-AJol_026-Ex12C-lwgs-1-1.2	9.636589227149642	48.0	150.0	36.36363636363637	8249330.0
Sgr-AJol_027-Ex13C-lwgs-1-1.1	21.81892511181185	52.0	150.0	18.181818181818183	19526272.0
Sgr-AJol_027-Ex13C-lwgs-1-1.2	21.253301548255152	48.0	150.0	36.36363636363637	19526272.0
