Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sgr-AJol_001-Ex11A-lwgs-1-1.1	Sgr-AJol_001-Ex11A-lwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7561484.0	0.0	150.0	53.0	88.0171418177157	150.0	pass	pass	pass	pass	fail	pass	pass	pass	pass	warn	fail
Sgr-AJol_001-Ex11A-lwgs-1-1.2	Sgr-AJol_001-Ex11A-lwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7561484.0	0.0	150.0	48.0	88.14072972634963	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	warn	fail
Sgr-AJol_011-Ex111A-lwgs-1-1.1	Sgr-AJol_011-Ex111A-lwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2541226.0	0.0	150.0	56.0	87.30410357372187	150.0	pass	pass	warn	pass	fail	pass	pass	pass	pass	fail	fail
Sgr-AJol_011-Ex111A-lwgs-1-1.2	Sgr-AJol_011-Ex111A-lwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2541226.0	0.0	150.0	50.0	87.26379196181576	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
Sgr-AJol_012-Ex112A-lwgs-1-1.1	Sgr-AJol_012-Ex112A-lwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1088183.0	0.0	150.0	53.0	87.22056662841094	150.0	pass	warn	pass	pass	fail	pass	pass	pass	pass	fail	fail
Sgr-AJol_012-Ex112A-lwgs-1-1.2	Sgr-AJol_012-Ex112A-lwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1088183.0	0.0	150.0	49.0	87.34022635166747	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
Sgr-AJol_013-Ex11B-lwgs-1-1.1	Sgr-AJol_013-Ex11B-lwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	514583.0	0.0	150.0	53.0	92.20838414562729	150.0	pass	pass	warn	pass	fail	pass	pass	pass	pass	warn	fail
Sgr-AJol_013-Ex11B-lwgs-1-1.2	Sgr-AJol_013-Ex11B-lwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	514583.0	0.0	150.0	48.0	92.13479326576649	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
Sgr-AJol_014-Ex12B-lwgs-1-1.1	Sgr-AJol_014-Ex12B-lwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4628825.0	0.0	150.0	53.0	90.31210069067707	150.0	pass	pass	warn	pass	fail	pass	pass	pass	pass	warn	fail
Sgr-AJol_014-Ex12B-lwgs-1-1.2	Sgr-AJol_014-Ex12B-lwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4628825.0	0.0	150.0	48.0	90.40416695692825	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
Sgr-AJol_015-Ex13B-lwgs-1-1.1	Sgr-AJol_015-Ex13B-lwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17221401.0	0.0	150.0	53.0	86.688528895389	150.0	pass	pass	pass	pass	fail	pass	pass	pass	pass	fail	fail
Sgr-AJol_015-Ex13B-lwgs-1-1.2	Sgr-AJol_015-Ex13B-lwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17221401.0	0.0	150.0	48.0	86.62035383080521	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
Sgr-AJol_016-Ex14B-lwgs-1-1.1	Sgr-AJol_016-Ex14B-lwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7321937.0	0.0	150.0	52.0	89.62693887893907	150.0	pass	pass	pass	pass	fail	pass	pass	pass	pass	warn	fail
Sgr-AJol_016-Ex14B-lwgs-1-1.2	Sgr-AJol_016-Ex14B-lwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7321937.0	0.0	150.0	48.0	89.68280765999899	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	warn	fail
Sgr-AJol_017-Ex15B-lwgs-1-1.1	Sgr-AJol_017-Ex15B-lwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7270466.0	0.0	150.0	52.0	85.41829025106087	150.0	pass	warn	pass	pass	fail	pass	pass	pass	pass	warn	fail
Sgr-AJol_017-Ex15B-lwgs-1-1.2	Sgr-AJol_017-Ex15B-lwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7270466.0	0.0	150.0	49.0	85.50821755911716	150.0	pass	pass	fail	pass	fail	warn	pass	pass	pass	fail	fail
Sgr-AJol_018-Ex16B-lwgs-1-1.1	Sgr-AJol_018-Ex16B-lwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19421944.0	0.0	150.0	54.0	74.68012572575263	150.0	pass	warn	pass	pass	fail	warn	pass	pass	pass	fail	fail
Sgr-AJol_018-Ex16B-lwgs-1-1.2	Sgr-AJol_018-Ex16B-lwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19421944.0	0.0	150.0	51.0	74.90287344265735	150.0	pass	pass	fail	pass	fail	fail	pass	pass	pass	fail	fail
Sgr-AJol_021-Ex19B-lwgs-1-1.1	Sgr-AJol_021-Ex19B-lwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	9520639.0	0.0	150.0	54.0	84.17190506139558	150.0	pass	pass	pass	pass	fail	pass	pass	pass	pass	fail	fail
