Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Abu-APnd_001-Ex1-4E-lcwgs-1-2.clmp.fp2_repr.R1	Abu-APnd_001-Ex1-4E-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7751572.0	0.0	33-150	38.0	95.63852204050424	86.19966491958019	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_001-Ex1-4E-lcwgs-1-2.clmp.fp2_repr.R2	Abu-APnd_001-Ex1-4E-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7751572.0	0.0	33-150	38.0	96.19207445868759	86.16662852386587	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_002-Ex1-4F-lcwgs-1-2.clmp.fp2_repr.R1	Abu-APnd_002-Ex1-4F-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4297771.0	0.0	33-150	38.0	93.16827635179598	94.71775369139026	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_002-Ex1-4F-lcwgs-1-2.clmp.fp2_repr.R2	Abu-APnd_002-Ex1-4F-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4297771.0	0.0	33-150	38.0	93.8706146716802	94.66164297725496	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_003-Ex1-4G-lcwgs-1-2.clmp.fp2_repr.R1	Abu-APnd_003-Ex1-4G-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3561428.0	0.0	33-150	36.0	83.64437996996287	113.80887834879717	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_003-Ex1-4G-lcwgs-1-2.clmp.fp2_repr.R2	Abu-APnd_003-Ex1-4G-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3561428.0	0.0	33-150	36.0	83.88644308554407	113.61506423827745	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_004-Ex1-4H-lcwgs-1-2.clmp.fp2_repr.R1	Abu-APnd_004-Ex1-4H-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	648291.0	0.0	33-150	39.0	96.05211697625218	96.52667089316371	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_004-Ex1-4H-lcwgs-1-2.clmp.fp2_repr.R2	Abu-APnd_004-Ex1-4H-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	648291.0	0.0	33-150	39.0	96.76433178454515	96.45965006455434	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_005-Ex1-5A-lcwgs-1-2.clmp.fp2_repr.R1	Abu-APnd_005-Ex1-5A-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13647105.0	0.0	33-150	39.0	92.55043429572139	95.4247290542573	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_005-Ex1-5A-lcwgs-1-2.clmp.fp2_repr.R2	Abu-APnd_005-Ex1-5A-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	13647105.0	0.0	33-150	39.0	93.51253915688315	95.3433610278517	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_006-Ex1-5B-lcwgs-1-2.clmp.fp2_repr.R1	Abu-APnd_006-Ex1-5B-lcwgs-1-2.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8338384.0	0.0	33-150	39.0	95.55439864342249	88.93364085894821	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
Abu-APnd_006-Ex1-5B-lcwgs-1-2.clmp.fp2_repr.R2	Abu-APnd_006-Ex1-5B-lcwgs-1-2.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	8338384.0	0.0	33-150	39.0	96.09497425957673	88.89947752466185	pass	pass	pass	pass	pass	warn	pass	warn	pass	pass	pass
