#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1605519	1398159	87.09	3241	0.20	1110	0.07	16091	1.00	186918	11.64
Ecoli	1605519	1605518	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	1605519	1605519	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1605519	1605503	100.00	0	0.00	0	0.00	3	0.00	13	0.00
Vectors	1605519	1581040	98.47	5	0.00	0	0.00	761	0.05	23713	1.48
Bacteria_24k	1605519	1507829	93.91	220	0.01	104	0.01	9602	0.60	87764	5.47
Protists_1k	1605519	1353138	84.29	11775	0.73	25438	1.58	5353	0.33	209815	13.07
Viruses	1605519	1496067	93.18	122	0.01	37	0.00	10066	0.63	99227	6.18
Fungi_RefSeq_release	1605519	1411583	87.92	1960	0.12	461	0.03	17184	1.07	174331	10.86
Coral	1605519	1487003	92.62	334	0.02	347	0.02	16267	1.01	101568	6.33
Bird	1605519	1457971	90.81	1218	0.08	216	0.01	18915	1.18	127199	7.92
Plant	1605519	1455893	90.69	545	0.03	127	0.01	14996	0.93	133958	8.34

%Hit_no_genomes: 83.29
