#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	8725953	8000552	91.69	13950	0.16	5113	0.06	56235	0.64	650103	7.45
Ecoli	8725953	8725953	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	8725953	8725953	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	8725953	8725949	100.00	0	0.00	0	0.00	1	0.00	3	0.00
Vectors	8725953	8618472	98.77	12	0.00	1	0.00	2893	0.03	104575	1.20
Bacteria_24k	8725953	8373876	95.96	757	0.01	461	0.01	34820	0.40	316039	3.62
Protists_1k	8725953	7848069	89.94	43224	0.50	89428	1.02	20061	0.23	725171	8.31
Viruses	8725953	8327358	95.43	617	0.01	179	0.00	33246	0.38	364553	4.18
Fungi_RefSeq_release	8725953	8053257	92.30	8026	0.09	1873	0.02	59687	0.68	603110	6.91
Coral	8725953	8310986	95.24	1465	0.02	631	0.01	55583	0.64	357288	4.09
Bird	8725953	8205211	94.04	5994	0.07	1006	0.01	67496	0.77	446246	5.11
Plant	8725953	8200730	93.97	2405	0.03	575	0.01	49352	0.57	472891	5.42

%Hit_no_genomes: 89.16
