#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	790707	680229	86.02	1497	0.19	523	0.07	8463	1.07	99995	12.65
Ecoli	790707	790707	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	790707	790707	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	790707	790700	100.00	0	0.00	0	0.00	0	0.00	7	0.00
Vectors	790707	777370	98.32	1	0.00	2	0.00	406	0.05	12928	1.63
Bacteria_24k	790707	737733	93.30	129	0.02	99	0.01	5369	0.68	47377	5.99
Protists_1k	790707	657617	83.17	5816	0.74	12752	1.61	2718	0.34	111804	14.14
Viruses	790707	731748	92.54	54	0.01	17	0.00	4949	0.63	53939	6.82
Fungi_RefSeq_release	790707	686512	86.82	1042	0.13	220	0.03	8931	1.13	94002	11.89
Coral	790707	726420	91.87	156	0.02	29	0.00	8762	1.11	55340	7.00
Bird	790707	710551	89.87	565	0.07	110	0.01	9645	1.22	69836	8.83
Plant	790707	709197	89.69	263	0.03	57	0.01	7887	1.00	73303	9.27

%Hit_no_genomes: 82.19
