#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	412318	367113	89.03	763	0.19	277	0.07	3549	0.86	40616	9.85
Ecoli	412318	412318	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	412318	412318	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	412318	412316	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	412318	406746	98.65	1	0.00	1	0.00	162	0.04	5408	1.31
Bacteria_24k	412318	390467	94.70	77	0.02	39	0.01	2140	0.52	19595	4.75
Protists_1k	412318	357423	86.69	2728	0.66	5495	1.33	1229	0.30	45443	11.02
Viruses	412318	388320	94.18	28	0.01	9	0.00	2006	0.49	21955	5.32
Fungi_RefSeq_release	412318	370081	89.76	467	0.11	92	0.02	3787	0.92	37891	9.19
Coral	412318	385962	93.61	80	0.02	25	0.01	3604	0.87	22647	5.49
Bird	412318	379751	92.10	274	0.07	44	0.01	4120	1.00	28129	6.82
Plant	412318	379679	92.08	108	0.03	32	0.01	3264	0.79	29235	7.09

%Hit_no_genomes: 85.79
