#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	711686	625317	87.87	1409	0.20	524	0.07	6788	0.95	77648	10.91
Ecoli	711686	711686	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	711686	711686	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	711686	711676	100.00	0	0.00	0	0.00	0	0.00	10	0.00
Vectors	711686	701272	98.53	0	0.00	2	0.00	338	0.05	10074	1.42
Bacteria_24k	711686	670633	94.23	111	0.02	76	0.01	4132	0.58	36734	5.16
Protists_1k	711686	607439	85.35	4796	0.67	10156	1.43	2339	0.33	86956	12.22
Viruses	711686	666166	93.60	52	0.01	14	0.00	3908	0.55	41546	5.84
Fungi_RefSeq_release	711686	630604	88.61	879	0.12	193	0.03	7279	1.02	72731	10.22
Coral	711686	662030	93.02	171	0.02	21	0.00	6940	0.98	42524	5.98
Bird	711686	649242	91.22	555	0.08	101	0.01	8019	1.13	53769	7.56
Plant	711686	648881	91.17	264	0.04	54	0.01	6115	0.86	56372	7.92

%Hit_no_genomes: 84.36
