#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	9251	8369	90.46	13	0.14	7	0.08	70	0.76	792	8.56
Ecoli	9251	9251	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	9251	9251	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	9251	9251	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	9251	9132	98.71	0	0.00	0	0.00	8	0.09	111	1.20
Bacteria_24k	9251	8813	95.27	0	0.00	2	0.02	52	0.56	384	4.15
Protists_1k	9251	8184	88.47	37	0.40	119	1.29	28	0.30	883	9.54
Viruses	9251	8779	94.90	1	0.01	0	0.00	30	0.32	441	4.77
Fungi_RefSeq_release	9251	8432	91.14	8	0.09	3	0.03	60	0.65	748	8.09
Coral	9251	8747	94.56	2	0.02	1	0.01	54	0.58	447	4.83
Bird	9251	8607	93.05	6	0.06	1	0.01	89	0.96	548	5.92
Plant	9251	8630	93.29	3	0.03	1	0.01	47	0.51	570	6.16

%Hit_no_genomes: 87.70
