#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1010410	897195	88.79	1879	0.19	671	0.07	8897	0.88	101768	10.07
Ecoli	1010410	1010409	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	1010410	1010410	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1010410	1010404	100.00	0	0.00	0	0.00	0	0.00	6	0.00
Vectors	1010410	996568	98.63	1	0.00	0	0.00	375	0.04	13466	1.33
Bacteria_24k	1010410	955772	94.59	135	0.01	93	0.01	5523	0.55	48887	4.84
Protists_1k	1010410	873265	86.42	6515	0.64	13495	1.34	3084	0.31	114051	11.29
Viruses	1010410	950327	94.05	78	0.01	24	0.00	5142	0.51	54839	5.43
Fungi_RefSeq_release	1010410	903948	89.46	1213	0.12	248	0.02	9652	0.96	95349	9.44
Coral	1010410	944482	93.48	196	0.02	34	0.00	8897	0.88	56801	5.62
Bird	1010410	928223	91.87	743	0.07	147	0.01	10359	1.03	70938	7.02
Plant	1010410	928404	91.88	328	0.03	78	0.01	7856	0.78	73744	7.30

%Hit_no_genomes: 85.50
