#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1354904	1178975	87.02	2857	0.21	957	0.07	13581	1.00	158534	11.70
Ecoli	1354904	1354904	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	1354904	1354904	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1354904	1354889	100.00	0	0.00	0	0.00	2	0.00	13	0.00
Vectors	1354904	1335679	98.58	8	0.00	1	0.00	610	0.05	18606	1.37
Bacteria_24k	1354904	1271359	93.83	150	0.01	95	0.01	8380	0.62	74920	5.53
Protists_1k	1354904	1141475	84.24	9851	0.73	21272	1.57	4583	0.34	177723	13.12
Viruses	1354904	1262407	93.18	122	0.01	31	0.00	8463	0.62	83881	6.19
Fungi_RefSeq_release	1354904	1189646	87.80	1713	0.13	368	0.03	15019	1.11	148158	10.93
Coral	1354904	1253414	92.51	313	0.02	232	0.02	13844	1.02	87101	6.43
Bird	1354904	1228535	90.67	1041	0.08	206	0.02	15759	1.16	109363	8.07
Plant	1354904	1227999	90.63	496	0.04	106	0.01	12596	0.93	113707	8.39

%Hit_no_genomes: 83.22
