#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2447434	2158730	88.20	4541	0.19	1626	0.07	21853	0.89	260684	10.65
Ecoli	2447434	2447434	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2447434	2447434	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2447434	2447418	100.00	0	0.00	0	0.00	1	0.00	15	0.00
Vectors	2447434	2409466	98.45	8	0.00	0	0.00	1035	0.04	36925	1.51
Bacteria_24k	2447434	2307826	94.30	337	0.01	232	0.01	13634	0.56	125405	5.12
Protists_1k	2447434	2100739	85.83	15810	0.65	32729	1.34	7315	0.30	290841	11.88
Viruses	2447434	2291959	93.65	182	0.01	58	0.00	13087	0.53	142148	5.81
Fungi_RefSeq_release	2447434	2176381	88.93	2811	0.11	640	0.03	23543	0.96	244059	9.97
Coral	2447434	2278465	93.10	455	0.02	95	0.00	22599	0.92	145820	5.96
Bird	2447434	2237335	91.42	1736	0.07	318	0.01	25717	1.05	182328	7.45
Plant	2447434	2234804	91.31	781	0.03	181	0.01	20128	0.82	191540	7.83

%Hit_no_genomes: 84.92
