#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	649998	574180	88.34	1173	0.18	420	0.06	5964	0.92	68261	10.50
Ecoli	649998	649998	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	649998	649998	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	649998	649996	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	649998	640787	98.59	1	0.00	0	0.00	288	0.04	8922	1.37
Bacteria_24k	649998	614456	94.53	71	0.01	46	0.01	3516	0.54	31909	4.91
Protists_1k	649998	557806	85.81	4296	0.66	9283	1.43	2000	0.31	76613	11.79
Viruses	649998	610144	93.86	41	0.01	8	0.00	3556	0.55	36249	5.58
Fungi_RefSeq_release	649998	579019	89.08	713	0.11	145	0.02	6382	0.98	63739	9.81
Coral	649998	606389	93.29	124	0.02	136	0.02	5911	0.91	37438	5.76
Bird	649998	595648	91.64	464	0.07	88	0.01	6941	1.07	46857	7.21
Plant	649998	595119	91.56	212	0.03	48	0.01	5524	0.85	49095	7.55

%Hit_no_genomes: 84.91
