# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	60	229
+	90	550
+	112	401
+	80	531
+	52	156
+	227	19
+	121	343
+	215	26
+	89	545
+	198	53
+	68	419
+	73	510
+	72	453
+	257	11
+	126	289
+	87	578
+	67	413
+	149	182
+	98	498
+	97	533
+	139	239
+	140	219
+	84	534
+	111	400
+	119	374
+	134	273
+	160	137
+	174	93
+	203	30
+	88	557
+	187	66
+	45	130
+	91	533
+	135	278
+	131	273
+	47	145
+	75	539
+	82	541
+	74	564
+	129	282
+	41	102
+	46	125
+	124	338
+	207	28
+	127	303
+	161	129
+	123	349
+	76	526
+	103	469
+	175	105
+	137	229
+	120	355
+	102	454
+	195	51
+	48	128
+	141	250
+	105	436
+	104	503
+	37	48
+	101	515
+	108	401
+	49	133
+	190	56
+	62	276
+	94	547
+	42	77
+	100	444
+	219	31
+	109	453
+	106	439
+	189	63
+	164	132
+	63	323
+	86	555
+	130	325
+	143	237
+	165	121
+	64	330
+	96	496
+	197	43
+	77	533
+	107	456
+	168	107
+	57	165
+	158	140
+	93	511
+	92	494
+	71	484
+	81	533
+	122	347
+	200	31
+	83	543
+	115	397
+	151	167
+	155	158
+	157	181
+	69	429
+	58	195
+	199	43
+	128	305
+	142	226
+	152	183
+	79	534
+	144	208
+	133	287
+	78	538
+	114	392
+	159	151
+	116	385
+	255	9
+	185	74
+	55	174
+	125	289
+	85	573
+	191	64
+	132	269
+	138	255
+	172	100
+	65	377
+	147	205
+	178	79
+	99	510
+	154	159
+	50	136
+	145	220
+	184	69
+	95	497
+	186	59
+	153	166
+	39	79
+	56	190
+	166	125
+	118	357
+	59	227
+	188	56
+	113	369
+	44	100
+	110	434
+	136	248
+	70	461
+	150	190
+	176	104
+	146	232
+	180	61
+	177	95
+	66	397
+	167	101
+	61	261
+	201	50
+	192	45
+	162	119
+	148	196
+	182	74
+	181	74
+	54	156
+	38	63
+	156	144
+	53	173
+	221	24
+	51	185
+	169	103
+	173	103
+	117	356
+	212	29
+	163	131
+	183	53
+	193	47
+	33	28
+	248	16
+	241	14
+	228	24
+	231	18
+	236	12
+	170	111
+	43	115
+	209	36
+	171	98
+	218	21
+	32	16
+	217	31
+	34	33
+	233	11
+	222	24
+	179	74
+	40	72
+	210	30
+	206	35
+	204	52
+	202	34
+	35	34
+	253	9
+	36	55
+	196	61
+	211	37
+	223	13
+	216	27
+	229	19
+	237	15
+	31	16
+	235	9
+	208	29
+	205	36
+	247	8
+	242	17
+	244	7
+	220	24
+	28	8
+	194	56
+	240	12
+	251	6
+	213	31
+	239	11
+	232	11
+	252	6
+	224	20
+	29	9
+	245	11
+	214	22
+	259	3
+	250	7
+	234	16
+	30	14
+	254	11
+	243	9
+	225	22
+	238	12
+	249	10
+	256	5
+	226	16
+	27	11
+	230	10
+	246	8
+	258	2
+	25	1
+	26	3
-	113	420
-	183	71
-	85	564
-	67	417
-	186	73
-	152	182
-	70	460
-	100	503
-	69	462
-	62	287
-	105	456
-	223	30
-	106	463
-	87	520
-	88	551
-	120	349
-	102	494
-	84	550
-	81	569
-	91	515
-	193	56
-	122	367
-	99	485
-	153	159
-	127	299
-	128	331
-	76	514
-	89	543
-	125	345
-	39	88
-	151	194
-	71	470
-	114	388
-	134	305
-	96	503
-	138	236
-	79	546
-	174	98
-	86	571
-	133	267
-	132	290
-	198	48
-	108	444
-	119	351
-	92	570
-	161	142
-	145	211
-	65	380
-	64	379
-	104	500
-	94	553
-	77	559
-	61	251
-	176	112
-	98	496
-	180	78
-	49	133
-	73	476
-	200	41
-	111	438
-	181	73
-	75	496
-	154	173
-	95	512
-	82	585
-	157	153
-	80	579
-	115	388
-	47	121
-	40	82
-	146	197
-	103	456
-	129	307
-	66	404
-	50	133
-	201	36
-	112	444
-	116	413
-	93	506
-	216	34
-	239	16
-	160	159
-	74	518
-	123	280
-	166	123
-	52	136
-	189	69
-	149	183
-	135	269
-	56	179
-	68	439
-	207	46
-	109	410
-	117	367
-	142	221
-	63	304
-	32	26
-	192	55
-	72	530
-	141	247
-	164	135
-	60	234
-	150	182
-	173	87
-	213	29
-	59	216
-	48	154
-	90	515
-	97	468
-	167	127
-	124	344
-	101	435
-	165	112
-	156	159
-	110	437
-	143	196
-	148	208
-	83	549
-	163	122
-	78	562
-	217	26
-	107	432
-	54	160
-	41	71
-	158	134
-	121	331
-	169	125
-	231	16
-	199	43
-	118	351
-	182	84
-	162	134
-	245	10
-	45	114
-	58	210
-	144	230
-	57	221
-	237	6
-	196	59
-	137	220
-	136	254
-	188	59
-	203	39
-	171	125
-	185	88
-	53	175
-	131	284
-	147	209
-	248	8
-	130	302
-	172	104
-	179	86
-	139	244
-	187	77
-	46	130
-	236	17
-	140	240
-	126	308
-	184	78
-	44	95
-	159	131
-	205	41
-	177	82
-	37	55
-	202	32
-	235	16
-	244	8
-	219	26
-	155	186
-	36	65
-	51	163
-	55	189
-	29	11
-	190	57
-	195	56
-	194	45
-	242	9
-	206	28
-	38	51
-	191	54
-	33	42
-	233	22
-	210	27
-	168	120
-	197	49
-	240	11
-	221	14
-	238	16
-	175	88
-	224	24
-	212	35
-	225	19
-	34	42
-	209	32
-	218	19
-	208	29
-	43	92
-	178	87
-	35	49
-	229	11
-	243	6
-	247	9
-	220	20
-	211	32
-	249	11
-	42	105
-	232	12
-	204	34
-	222	17
-	230	20
-	170	93
-	228	12
-	214	21
-	226	16
-	255	12
-	251	8
-	253	4
-	31	22
-	246	6
-	256	5
-	215	25
-	227	8
-	25	7
-	250	5
-	254	9
-	26	4
-	28	9
-	258	9
-	30	13
-	234	15
-	257	7
-	241	13
-	27	15
-	259	4
-	252	4
-	260	1
