#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.99587	0.00195	0.00000	0.00000	0.00000	0.00219
2	0.99531	0.00257	0.00000	0.00000	0.00000	0.00212
3	0.99570	0.00221	0.00000	0.00000	0.00000	0.00209
4	0.99560	0.00238	0.00000	0.00002	0.00000	0.00200
5	0.99608	0.00188	0.00007	0.00005	0.00000	0.00200
6	0.99627	0.00173	0.00002	0.00007	0.00002	0.00190
7	0.99584	0.00219	0.00000	0.00017	0.00000	0.00180
8	0.99601	0.00212	0.00000	0.00014	0.00000	0.00173
9	0.99620	0.00185	0.00005	0.00019	0.00002	0.00173
10	0.99623	0.00190	0.00007	0.00019	0.00000	0.00168
11	0.99608	0.00202	0.00012	0.00022	0.00000	0.00168
12	0.99639	0.00185	0.00007	0.00019	0.00000	0.00156
13	0.99635	0.00183	0.00007	0.00026	0.00000	0.00156
14	0.99632	0.00195	0.00002	0.00026	0.00000	0.00147
15	0.99659	0.00183	0.00002	0.00026	0.00000	0.00132
16	0.99673	0.00178	0.00005	0.00024	0.00000	0.00125
17	0.99673	0.00192	0.00012	0.00014	0.00000	0.00120
18	0.99716	0.00154	0.00007	0.00014	0.00000	0.00115
19	0.99692	0.00188	0.00002	0.00010	0.00000	0.00111
20	0.99687	0.00188	0.00005	0.00014	0.00000	0.00111
21	0.99699	0.00175	0.00000	0.00014	0.00000	0.00111
22	0.99709	0.00180	0.00002	0.00010	0.00000	0.00101
23	0.99740	0.00151	0.00007	0.00012	0.00000	0.00096
24	0.99733	0.00168	0.00002	0.00012	0.00000	0.00087
25	0.99748	0.00154	0.00007	0.00014	0.00000	0.00084
26	0.99764	0.00137	0.00010	0.00014	0.00000	0.00084
27	0.99757	0.00151	0.00002	0.00012	0.00000	0.00079
28	0.99772	0.00144	0.00012	0.00007	0.00000	0.00077
29	0.99776	0.00142	0.00007	0.00010	0.00000	0.00072
30	0.99762	0.00166	0.00002	0.00007	0.00000	0.00065
31	0.99793	0.00135	0.00005	0.00010	0.00000	0.00063
32	0.99798	0.00137	0.00005	0.00007	0.00000	0.00058
33	0.99793	0.00144	0.00007	0.00005	0.00000	0.00058
34	0.99800	0.00139	0.00005	0.00005	0.00000	0.00055
35	0.99767	0.00176	0.00000	0.00005	0.00000	0.00053
36	0.99805	0.00137	0.00005	0.00005	0.00000	0.00053
37	0.99776	0.00166	0.00000	0.00005	0.00000	0.00053
38	0.99829	0.00118	0.00005	0.00002	0.00000	0.00051
39	0.99815	0.00135	0.00005	0.00002	0.00000	0.00048
40	0.99846	0.00103	0.00005	0.00002	0.00000	0.00048
41	0.99810	0.00140	0.00000	0.00002	0.00000	0.00048
42	0.99810	0.00140	0.00002	0.00002	0.00000	0.00048
43	0.99798	0.00154	0.00002	0.00002	0.00000	0.00046
44	0.99836	0.00118	0.00002	0.00000	0.00000	0.00046
45	0.99829	0.00128	0.00002	0.00000	0.00000	0.00043
46	0.99836	0.00120	0.00007	0.00000	0.00000	0.00043
47	0.99824	0.00135	0.00000	0.00000	0.00000	0.00041
48	0.99752	0.00209	0.00000	0.00000	0.00000	0.00039
49	0.99812	0.00149	0.00005	0.00000	0.00000	0.00039
50	0.99824	0.00140	0.00002	0.00000	0.00000	0.00036
51	0.99802	0.00161	0.00005	0.00002	0.00000	0.00034
52	0.99831	0.00137	0.00002	0.00000	0.00000	0.00031
53	0.99836	0.00130	0.00000	0.00002	0.00000	0.00031
54	0.99826	0.00147	0.00000	0.00002	0.00000	0.00024
55	0.99841	0.00135	0.00000	0.00000	0.00000	0.00024
56	0.99846	0.00130	0.00000	0.00000	0.00000	0.00024
57	0.99834	0.00142	0.00002	0.00000	0.00000	0.00024
58	0.99829	0.00147	0.00005	0.00000	0.00000	0.00024
59	0.99824	0.00159	0.00010	0.00000	0.00000	0.00017
60	0.99817	0.00169	0.00000	0.00000	0.00000	0.00014
61	0.99831	0.00154	0.00007	0.00000	0.00000	0.00014
62	0.99862	0.00121	0.00007	0.00002	0.00000	0.00014
63	0.99826	0.00164	0.00005	0.00000	0.00000	0.00010
64	0.99819	0.00174	0.00005	0.00000	0.00000	0.00007
65	0.99855	0.00138	0.00000	0.00002	0.00000	0.00005
66	0.99841	0.00159	0.00000	0.00000	0.00000	0.00000
67	0.99795	0.00205	0.00005	0.00000	0.00000	0.00000
68	0.99845	0.00152	0.00005	0.00002	0.00000	0.00000
69	0.99826	0.00172	0.00000	0.00002	0.00000	0.00000
70	0.99823	0.00174	0.00005	0.00002	0.00000	0.00000
71	0.99819	0.00179	0.00000	0.00002	0.00000	0.00000
72	0.99828	0.00169	0.00002	0.00002	0.00000	0.00000
73	0.99823	0.00174	0.00002	0.00002	0.00000	0.00000
74	0.99833	0.00165	0.00005	0.00002	0.00000	0.00000
75	0.99838	0.00160	0.00002	0.00002	0.00000	0.00000
76	0.99796	0.00201	0.00000	0.00002	0.00000	0.00000
77	0.99845	0.00153	0.00000	0.00002	0.00000	0.00000
78	0.99782	0.00216	0.00005	0.00002	0.00000	0.00000
79	0.99811	0.00187	0.00000	0.00002	0.00000	0.00000
80	0.99794	0.00204	0.00005	0.00002	0.00000	0.00000
