Sample	Unique Reads	Duplicate Reads
Pba-ABir_001-Ex1-7H-lcwgs-1-1.clmp.fp2_repr.R1	642312.0	15424.0
Pba-ABir_001-Ex1-7H-lcwgs-1-1.clmp.fp2_repr.R2	642181.0	15555.0
Pba-ABir_002-Ex1-8H-lcwgs-1-1.clmp.fp2_repr.R1	1365320.0	40103.0
Pba-ABir_002-Ex1-8H-lcwgs-1-1.clmp.fp2_repr.R2	1364848.0	40575.0
Pba-ABir_003-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R1	588994.0	13577.0
Pba-ABir_003-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R2	588777.0	13794.0
Pba-ABir_004-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R1	358526.0	9392.0
Pba-ABir_004-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R2	358629.0	9289.0
Pba-ABir_005-Ex1-11H-lcwgs-1-1.clmp.fp2_repr.R1	1066578.0	20523.0
Pba-ABir_005-Ex1-11H-lcwgs-1-1.clmp.fp2_repr.R2	1066282.0	20819.0
Pba-ABir_006-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R1	1196866.0	46094.0
Pba-ABir_006-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R2	1198373.0	44587.0
Pba-ABir_007-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R1	2971666.0	150704.0
Pba-ABir_007-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R2	2969120.0	153250.0
Pba-ABir_009-Ex1-5D-lcwgs-1-1.clmp.fp2_repr.R1	2269041.0	115411.0
Pba-ABir_009-Ex1-5D-lcwgs-1-1.clmp.fp2_repr.R2	2266178.0	118274.0
Pba-ABir_010-Ex1-5E-lcwgs-1-1.clmp.fp2_repr.R1	1912305.0	124835.0
Pba-ABir_010-Ex1-5E-lcwgs-1-1.clmp.fp2_repr.R2	1913311.0	123829.0
Pba-ABir_011-Ex1-5F-lcwgs-1-1.clmp.fp2_repr.R1	1954217.0	97344.0
Pba-ABir_011-Ex1-5F-lcwgs-1-1.clmp.fp2_repr.R2	1950057.0	101504.0
Pba-ABir_012-Ex1-5G-lcwgs-1-1.clmp.fp2_repr.R1	1572574.0	65951.0
Pba-ABir_012-Ex1-5G-lcwgs-1-1.clmp.fp2_repr.R2	1572309.0	66216.0
Pba-ABir_013-Ex1-5H-lcwgs-1-1.clmp.fp2_repr.R1	1149065.0	33342.0
Pba-ABir_013-Ex1-5H-lcwgs-1-1.clmp.fp2_repr.R2	1149330.0	33077.0
Pba-ABir_014-Ex1-6A-lcwgs-1-1.clmp.fp2_repr.R1	2751225.0	186671.0
Pba-ABir_014-Ex1-6A-lcwgs-1-1.clmp.fp2_repr.R2	2747108.0	190788.0
Pba-ABur_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1	434230.0	13844.0
Pba-ABur_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2	435094.0	12980.0
Pba-ABur_002-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R1	726655.0	17067.0
Pba-ABur_002-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R2	726503.0	17219.0
Pba-ABur_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R1	773466.0	22144.0
Pba-ABur_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R2	773395.0	22215.0
Pba-ABur_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R1	530645.0	12359.0
Pba-ABur_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R2	530578.0	12426.0
Pba-ABur_005-Ex1-5A-lcwgs-1-1.clmp.fp2_repr.R1	725002.0	24289.0
