Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
Pba-ABir_001-Ex1-7H-lcwgs-1-1.clmp.fp2_repr.R1	2.3450978918025527	41.0	105.05957709476142	9.090909090909092	657736.0
Pba-ABir_001-Ex1-7H-lcwgs-1-1.clmp.fp2_repr.R2	2.36497108682741	41.0	105.00890478854738	9.090909090909092	657736.0
Pba-ABir_002-Ex1-8H-lcwgs-1-1.clmp.fp2_repr.R1	2.8534936362099046	34.0	105.5066809067448	9.090909090909092	1405423.0
Pba-ABir_002-Ex1-8H-lcwgs-1-1.clmp.fp2_repr.R2	2.887041383892523	35.0	105.51663591673112	9.090909090909092	1405423.0
Pba-ABir_003-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R1	2.2532946162392165	41.0	108.5881912670872	9.090909090909092	602571.0
Pba-ABir_003-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R2	2.289309990115214	41.0	108.7141614847047	9.090909090909092	602571.0
Pba-ABir_004-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R1	2.5530134571418017	36.0	104.94969259454552	9.090909090909092	367918.0
Pba-ABir_004-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R2	2.524959231557233	36.0	104.87215901369326	9.090909090909092	367918.0
Pba-ABir_005-Ex1-11H-lcwgs-1-1.clmp.fp2_repr.R1	1.887929727949583	41.0	98.05310362146663	9.090909090909092	1087101.0
Pba-ABir_005-Ex1-11H-lcwgs-1-1.clmp.fp2_repr.R2	1.915148804324275	41.0	98.11111111111111	9.090909090909092	1087101.0
Pba-ABir_006-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R1	3.7084173906939952	39.0	115.9562560339834	9.090909090909092	1242960.0
Pba-ABir_006-Ex1-12H-lcwgs-1-1.clmp.fp2_repr.R2	3.587230907205651	39.0	115.30509348651606	9.090909090909092	1242960.0
Pba-ABir_007-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R1	4.826614461231372	42.0	110.97985280411994	18.181818181818183	3122370.0
Pba-ABir_007-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R2	4.908145631629296	42.0	110.75596357894804	18.181818181818183	3122370.0
Pba-ABir_009-Ex1-5D-lcwgs-1-1.clmp.fp2_repr.R1	4.840187046048769	36.0	96.51465158451502	9.090909090909092	2384452.0
Pba-ABir_009-Ex1-5D-lcwgs-1-1.clmp.fp2_repr.R2	4.960223602705199	36.0	97.11394861376954	9.090909090909092	2384452.0
Pba-ABir_010-Ex1-5E-lcwgs-1-1.clmp.fp2_repr.R1	6.127965606942169	34.0	102.39536359798541	18.181818181818183	2037140.0
Pba-ABir_010-Ex1-5E-lcwgs-1-1.clmp.fp2_repr.R2	6.078579804205049	34.0	102.76700668584388	9.090909090909092	2037140.0
Pba-ABir_011-Ex1-5F-lcwgs-1-1.clmp.fp2_repr.R1	4.744900343507879	38.0	98.72369478655521	18.181818181818183	2051561.0
Pba-ABir_011-Ex1-5F-lcwgs-1-1.clmp.fp2_repr.R2	4.947669321024534	38.0	99.21644055429012	18.181818181818183	2051561.0
Pba-ABir_012-Ex1-5G-lcwgs-1-1.clmp.fp2_repr.R1	4.025024058852324	41.0	101.21045696586869	18.181818181818183	1638525.0
Pba-ABir_012-Ex1-5G-lcwgs-1-1.clmp.fp2_repr.R2	4.041217263760487	41.0	101.55931218626509	18.181818181818183	1638525.0
Pba-ABir_013-Ex1-5H-lcwgs-1-1.clmp.fp2_repr.R1	2.819911741626214	40.0	97.34727382364956	9.090909090909092	1182407.0
Pba-ABir_013-Ex1-5H-lcwgs-1-1.clmp.fp2_repr.R2	2.7974960810346516	40.0	97.73971906458605	9.090909090909092	1182407.0
Pba-ABir_014-Ex1-6A-lcwgs-1-1.clmp.fp2_repr.R1	6.353931291854963	34.0	96.87956244877286	9.090909090909092	2937896.0
Pba-ABir_014-Ex1-6A-lcwgs-1-1.clmp.fp2_repr.R2	6.494062285849566	34.0	97.26849486843646	9.090909090909092	2937896.0
Pba-ABur_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R1	3.0896999282438884	36.0	108.21194490195816	9.090909090909092	448074.0
Pba-ABur_001-Ex1-1A-lcwgs-1-1.clmp.fp2_repr.R2	2.8970101374184907	36.0	108.34273133455635	9.090909090909092	448074.0
Pba-ABur_002-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R1	2.2949199994855007	39.0	101.67026792269154	9.090909090909092	743722.0
Pba-ABur_002-Ex1-2A-lcwgs-1-1.clmp.fp2_repr.R2	2.3153007964415337	39.0	101.95634255810639	9.090909090909092	743722.0
Pba-ABur_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R1	2.783310516054044	37.0	101.03756865801084	9.090909090909092	795610.0
Pba-ABur_003-Ex1-3A-lcwgs-1-1.clmp.fp2_repr.R2	2.7922149907035987	37.0	101.22262289312603	9.090909090909092	795610.0
Pba-ABur_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R1	2.2762128991122665	36.0	104.987412615745	9.090909090909092	543004.0
Pba-ABur_004-Ex1-4A-lcwgs-1-1.clmp.fp2_repr.R2	2.288542147166325	36.0	105.33542110187034	9.090909090909092	543004.0
Pba-ABur_005-Ex1-5A-lcwgs-1-1.clmp.fp2_repr.R1	3.241679997160034	42.0	113.48661334514895	9.090909090909092	749291.0
Pba-ABur_005-Ex1-5A-lcwgs-1-1.clmp.fp2_repr.R2	3.1533480203200526	42.0	112.85635754333096	9.090909090909092	749291.0
Pba-ABur_006-Ex1-6A-lcwgs-1-1.clmp.fp2_repr.R1	2.3911234032227497	37.0	104.92887958409698	9.090909090909092	881744.0
Pba-ABur_006-Ex1-6A-lcwgs-1-1.clmp.fp2_repr.R2	2.430885717861429	37.0	105.18683313977753	9.090909090909092	881744.0
Pba-ABur_007-Ex1-7A-lcwgs-1-1.clmp.fp2_repr.R1	2.1626332000404602	39.0	101.04392182373145	9.090909090909092	664089.0
Pba-ABur_007-Ex1-7A-lcwgs-1-1.clmp.fp2_repr.R2	2.1225902961369485	39.0	101.2824696689751	9.090909090909092	664089.0
Pba-ABur_008-Ex1-8A-lcwgs-1-1.clmp.fp2_repr.R1	3.546185060354958	38.0	105.76103364739674	9.090909090909092	1013808.0
Pba-ABur_008-Ex1-8A-lcwgs-1-1.clmp.fp2_repr.R2	3.55252360689758	38.0	105.57677883780755	9.090909090909092	1013808.0
Pba-ABur_009-Ex1-9A-lcwgs-1-1.clmp.fp2_repr.R1	2.0005509966880055	36.0	98.21841822102974	9.090909090909092	433082.0
Pba-ABur_009-Ex1-9A-lcwgs-1-1.clmp.fp2_repr.R2	2.018632072916148	36.0	98.59829085484967	9.090909090909092	433082.0
Pba-ABur_010-Ex1-10A-lcwgs-1-1.clmp.fp2_repr.R1	2.782053463721681	41.0	107.56747946981703	9.090909090909092	777392.0
Pba-ABur_010-Ex1-10A-lcwgs-1-1.clmp.fp2_repr.R2	2.7575726338114777	41.0	107.33260054129705	9.090909090909092	777392.0
Pba-ABur_011-Ex1-11A-lcwgs-1-1.clmp.fp2_repr.R1	3.4924049910946593	37.0	108.85721753824627	9.090909090909092	1555184.0
Pba-ABur_011-Ex1-11A-lcwgs-1-1.clmp.fp2_repr.R2	3.5254005904045727	37.0	109.02918368501733	9.090909090909092	1555184.0
Pba-ABur_012-Ex1-12A-lcwgs-1-1.clmp.fp2_repr.R1	2.6809153290258507	34.0	103.68120680141098	9.090909090909092	817301.0
Pba-ABur_012-Ex1-12A-lcwgs-1-1.clmp.fp2_repr.R2	2.615390347468491	34.0	104.0417545066016	9.090909090909092	817301.0
Pba-ABur_013-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R1	2.068945197748249	37.0	99.23021869489921	9.090909090909092	2037176.0
Pba-ABur_013-Ex1-1B-lcwgs-1-1.clmp.fp2_repr.R2	2.1305359709468945	37.0	99.76148452563746	9.090909090909092	2037176.0
Pba-ABur_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R1	2.310900955440644	37.0	105.37174769160183	9.090909090909092	418472.0
Pba-ABur_014-Ex1-2B-lcwgs-1-1.clmp.fp2_repr.R2	2.2985536091958636	37.0	105.72230639086963	9.090909090909092	418472.0
Pba-ABur_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R1	3.2658264237064287	38.0	105.26897952276188	9.090909090909092	2156785.0
Pba-ABur_015-Ex1-3B-lcwgs-1-1.clmp.fp2_repr.R2	3.330454028095815	38.0	105.44992106306377	0.0	2156785.0
Pba-ABur_016-Ex1-4B-lcwgs-1-1.clmp.fp2_repr.R1	2.4097812290225136	37.0	105.96800765259655	9.090909090909092	916813.0
Pba-ABur_016-Ex1-4B-lcwgs-1-1.clmp.fp2_repr.R2	2.3765132755570306	37.0	106.26272642294558	9.090909090909092	916813.0
Pba-ABur_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R1	3.0638910024257484	39.0	103.84431181480906	9.090909090909092	1436917.0
Pba-ABur_017-Ex1-5B-lcwgs-1-1.clmp.fp2_repr.R2	3.1326733783205754	39.0	104.1531299302604	9.090909090909092	1436917.0
Pba-ABur_018-Ex1-6B-lcwgs-1-1.clmp.fp2_repr.R1	2.2193072177649924	39.0	105.54088612435427	9.090909090909092	441947.0
Pba-ABur_018-Ex1-6B-lcwgs-1-1.clmp.fp2_repr.R2	2.1884999112784698	39.0	105.75725369784159	9.090909090909092	441947.0
Pba-ABur_019-Ex1-7B-lcwgs-1-1.clmp.fp2_repr.R1	2.0997480253389256	37.0	107.76844517278846	9.090909090909092	278867.0
Pba-ABur_019-Ex1-7B-lcwgs-1-1.clmp.fp2_repr.R2	2.064047228427725	37.0	107.9893999648578	9.090909090909092	278867.0
Pba-ABur_020-Ex1-8B-lcwgs-1-1.clmp.fp2_repr.R1	3.4683273725407133	40.0	103.0141943408203	18.181818181818183	679003.0
Pba-ABur_020-Ex1-8B-lcwgs-1-1.clmp.fp2_repr.R2	3.4648135167900165	40.0	103.06519411548992	18.181818181818183	679003.0
Pba-ABur_021-Ex1-9B-lcwgs-1-1.clmp.fp2_repr.R1	2.077025435971521	36.0	99.03672999855189	9.090909090909092	614593.0
Pba-ABur_021-Ex1-9B-lcwgs-1-1.clmp.fp2_repr.R2	2.092841465842426	36.0	99.50788896066177	9.090909090909092	614593.0
Pba-ABur_022-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R1	2.063255230924483	38.0	98.03857144980852	9.090909090909092	874481.0
Pba-ABur_022-Ex1-10B-lcwgs-1-1.clmp.fp2_repr.R2	2.065386216625029	38.0	98.4229994705431	9.090909090909092	874481.0
Pba-ABur_023-Ex1-11B-lcwgs-1-1.clmp.fp2_repr.R1	2.880662125268273	39.0	101.58173658357646	9.090909090909092	697876.0
