Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Pba-ABir_001-Ex1-7H-lcwgs-1-1.clmp.fp2_repr.R1	Pba-ABir_001-Ex1-7H-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	657736.0	0.0	33-150	41.0	97.65490210819745	105.05957709476142	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Pba-ABir_001-Ex1-7H-lcwgs-1-1.clmp.fp2_repr.R2	Pba-ABir_001-Ex1-7H-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	657736.0	0.0	33-150	41.0	97.63502891317259	105.00890478854738	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Pba-ABir_002-Ex1-8H-lcwgs-1-1.clmp.fp2_repr.R1	Pba-ABir_002-Ex1-8H-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1405423.0	0.0	33-150	34.0	97.1465063637901	105.5066809067448	pass	pass	fail	pass	warn	warn	pass	warn	pass	pass	pass
Pba-ABir_002-Ex1-8H-lcwgs-1-1.clmp.fp2_repr.R2	Pba-ABir_002-Ex1-8H-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1405423.0	0.0	33-150	35.0	97.11295861610748	105.51663591673112	pass	pass	fail	pass	warn	warn	pass	warn	pass	pass	pass
Pba-ABir_003-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R1	Pba-ABir_003-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	602571.0	0.0	33-150	41.0	97.74670538376078	108.5881912670872	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Pba-ABir_003-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R2	Pba-ABir_003-Ex1-9H-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	602571.0	0.0	33-150	41.0	97.71069000988479	108.7141614847047	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Pba-ABir_004-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R1	Pba-ABir_004-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	367918.0	0.0	33-150	36.0	97.4469865428582	104.94969259454552	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Pba-ABir_004-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R2	Pba-ABir_004-Ex1-10H-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	367918.0	0.0	33-150	36.0	97.47504076844277	104.87215901369326	pass	pass	fail	pass	pass	warn	pass	warn	pass	pass	pass
Pba-ABir_005-Ex1-11H-lcwgs-1-1.clmp.fp2_repr.R1	Pba-ABir_005-Ex1-11H-lcwgs-1-1.clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1087101.0	0.0	33-150	41.0	98.11207027205042	98.05310362146663	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Pba-ABir_005-Ex1-11H-lcwgs-1-1.clmp.fp2_repr.R2	Pba-ABir_005-Ex1-11H-lcwgs-1-1.clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1087101.0	0.0	33-150	41.0	98.08485119567572	98.11111111111111	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
