Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Pbb-AGal_001-Ex1-12E-lcwgs-1-1.1	Pbb-AGal_001-Ex1-12E-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	329974.0	0.0	150.0	50.0	91.89114870113757	150.0	pass	warn	pass	pass	fail	pass	pass	pass	pass	fail	fail
Pbb-AGal_001-Ex1-12E-lcwgs-1-1.2	Pbb-AGal_001-Ex1-12E-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	329974.0	0.0	150.0	53.0	90.8989115456247	150.0	pass	pass	warn	pass	fail	fail	pass	pass	pass	fail	fail
Pbb-AGal_002-Ex1-12F-lcwgs-1-1.1	Pbb-AGal_002-Ex1-12F-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3163698.0	0.0	150.0	53.0	75.04529220455358	150.0	pass	warn	pass	pass	warn	warn	pass	pass	pass	fail	fail
Pbb-AGal_002-Ex1-12F-lcwgs-1-1.2	Pbb-AGal_002-Ex1-12F-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3163698.0	0.0	150.0	56.0	75.03355516275859	150.0	pass	pass	pass	pass	fail	fail	pass	pass	pass	fail	fail
Pbb-AGal_003-Ex1-12G-lcwgs-1-1.1	Pbb-AGal_003-Ex1-12G-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5244257.0	0.0	150.0	49.0	82.80724732299672	150.0	pass	warn	pass	pass	fail	fail	pass	pass	pass	fail	fail
Pbb-AGal_003-Ex1-12G-lcwgs-1-1.2	Pbb-AGal_003-Ex1-12G-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5244257.0	0.0	150.0	53.0	82.52836596046843	150.0	pass	pass	pass	pass	fail	fail	pass	pass	pass	fail	fail
Pbb-AGal_004-Ex1-12H-lcwgs-1-1.1	Pbb-AGal_004-Ex1-12H-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3352033.0	0.0	150.0	49.0	82.86365240880582	150.0	pass	warn	pass	pass	fail	fail	pass	pass	pass	fail	fail
Pbb-AGal_004-Ex1-12H-lcwgs-1-1.2	Pbb-AGal_004-Ex1-12H-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3352033.0	0.0	150.0	53.0	82.48610749973078	150.0	pass	pass	pass	pass	fail	fail	pass	pass	pass	fail	fail
Pbb-AGal_005-Ex1-1A-lcwgs-1-1.1	Pbb-AGal_005-Ex1-1A-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2939475.0	0.0	150.0	54.0	64.89932382700258	150.0	pass	pass	pass	pass	fail	warn	pass	pass	warn	fail	fail
Pbb-AGal_005-Ex1-1A-lcwgs-1-1.2	Pbb-AGal_005-Ex1-1A-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2939475.0	0.0	150.0	56.0	65.60051825020571	150.0	pass	pass	warn	pass	fail	fail	pass	pass	warn	fail	fail
Pbb-AGal_006-Ex1-1B-lcwgs-1-1.1	Pbb-AGal_006-Ex1-1B-lcwgs-1-1.1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22686842.0	0.0	150.0	50.0	81.95302416368455	150.0	pass	pass	pass	pass	fail	warn	pass	pass	pass	fail	fail
Pbb-AGal_006-Ex1-1B-lcwgs-1-1.2	Pbb-AGal_006-Ex1-1B-lcwgs-1-1.2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	22686842.0	0.0	150.0	51.0	82.38908445064267	150.0	pass	pass	pass	pass	fail	warn	pass	pass	pass	fail	fail
