pos	3pG>A
1	0.0191637630662021
2	0.024
3	0.0193285859613428
4	0.0101694915254237
5	0.0167973124300112
6	0.0187793427230047
7	0.015712682379349
8	0.0198830409356725
9	0.0182795698924731
10	0.0149253731343284
11	0.0136125654450262
12	0.0116279069767442
13	0.0101925254813137
14	0.0158061116965227
15	0.0149425287356322
16	0.0116279069767442
17	0.01085776330076
18	0.0169875424688562
19	0.0105140186915888
20	0.0194954128440367
21	0.0114942528735632
22	0.0122358175750834
23	0.0117521367521368
24	0.0193965517241379
25	0.0136208853575482
