pos	5pC>T
1	0.01953125
2	0.0260663507109005
3	0.0206896551724138
4	0.0112866817155756
5	0.0184971098265896
6	0.022140221402214
7	0.0193842645381984
8	0.021324354657688
9	0.0131004366812227
10	0.0178997613365155
11	0.0139935414424112
12	0.0116156282998944
13	0.0126582278481013
14	0.0147058823529412
15	0.0179977502812148
16	0.0143014301430143
17	0.0110497237569061
18	0.0115473441108545
19	0.0116550116550117
20	0.0158550396375991
21	0.0103092783505155
22	0.0133779264214047
23	0.0109649122807018
24	0.0221518987341772
25	0.0100783874580067
