#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.99568	0.00261	0.00000	0.00000	0.00000	0.00171
2	0.99467	0.00362	0.00000	0.00000	0.00000	0.00171
3	0.99551	0.00272	0.00000	0.00006	0.00000	0.00171
4	0.99574	0.00244	0.00003	0.00006	0.00006	0.00171
5	0.99579	0.00247	0.00003	0.00003	0.00000	0.00171
6	0.99641	0.00185	0.00000	0.00003	0.00000	0.00171
7	0.99655	0.00168	0.00003	0.00008	0.00000	0.00168
8	0.99582	0.00230	0.00000	0.00020	0.00000	0.00168
9	0.99647	0.00171	0.00006	0.00014	0.00000	0.00168
10	0.99630	0.00194	0.00006	0.00011	0.00000	0.00166
11	0.99599	0.00224	0.00000	0.00011	0.00000	0.00166
12	0.99588	0.00222	0.00006	0.00025	0.00000	0.00166
13	0.99627	0.00196	0.00000	0.00014	0.00000	0.00163
14	0.99585	0.00244	0.00006	0.00011	0.00000	0.00160
15	0.99624	0.00213	0.00003	0.00011	0.00000	0.00151
16	0.99644	0.00202	0.00006	0.00011	0.00000	0.00143
17	0.99630	0.00222	0.00006	0.00011	0.00000	0.00137
18	0.99618	0.00236	0.00006	0.00011	0.00000	0.00135
19	0.99680	0.00180	0.00006	0.00008	0.00000	0.00132
20	0.99686	0.00180	0.00000	0.00006	0.00000	0.00129
21	0.99703	0.00166	0.00011	0.00003	0.00000	0.00129
22	0.99733	0.00132	0.00003	0.00006	0.00000	0.00129
23	0.99703	0.00171	0.00003	0.00006	0.00000	0.00121
24	0.99731	0.00149	0.00008	0.00003	0.00000	0.00118
25	0.99691	0.00191	0.00000	0.00003	0.00000	0.00115
26	0.99728	0.00160	0.00003	0.00006	0.00000	0.00107
27	0.99731	0.00163	0.00003	0.00003	0.00000	0.00104
28	0.99722	0.00174	0.00003	0.00000	0.00000	0.00104
29	0.99764	0.00132	0.00003	0.00000	0.00000	0.00104
30	0.99770	0.00135	0.00000	0.00000	0.00000	0.00095
31	0.99725	0.00180	0.00003	0.00000	0.00000	0.00095
32	0.99725	0.00180	0.00003	0.00000	0.00000	0.00095
33	0.99722	0.00182	0.00003	0.00003	0.00000	0.00093
34	0.99784	0.00121	0.00000	0.00003	0.00000	0.00093
35	0.99787	0.00123	0.00000	0.00000	0.00000	0.00090
36	0.99781	0.00129	0.00011	0.00000	0.00000	0.00090
37	0.99759	0.00149	0.00000	0.00003	0.00000	0.00090
38	0.99742	0.00168	0.00000	0.00000	0.00000	0.00090
39	0.99739	0.00177	0.00006	0.00000	0.00000	0.00084
40	0.99795	0.00129	0.00000	0.00000	0.00000	0.00076
41	0.99756	0.00169	0.00000	0.00000	0.00000	0.00076
42	0.99775	0.00152	0.00003	0.00000	0.00000	0.00073
43	0.99767	0.00166	0.00003	0.00000	0.00000	0.00067
44	0.99758	0.00171	0.00003	0.00003	0.00000	0.00067
45	0.99803	0.00124	0.00003	0.00006	0.00000	0.00067
46	0.99800	0.00132	0.00003	0.00000	0.00000	0.00067
47	0.99806	0.00135	0.00000	0.00000	0.00000	0.00059
48	0.99823	0.00118	0.00000	0.00000	0.00000	0.00059
49	0.99798	0.00152	0.00000	0.00000	0.00000	0.00051
50	0.99786	0.00169	0.00000	0.00000	0.00000	0.00045
51	0.99814	0.00141	0.00000	0.00000	0.00000	0.00045
52	0.99803	0.00158	0.00003	0.00000	0.00000	0.00039
53	0.99823	0.00138	0.00000	0.00000	0.00000	0.00039
54	0.99823	0.00141	0.00003	0.00000	0.00000	0.00037
55	0.99792	0.00172	0.00003	0.00000	0.00000	0.00037
56	0.99822	0.00144	0.00003	0.00000	0.00000	0.00034
57	0.99797	0.00175	0.00000	0.00000	0.00000	0.00028
58	0.99797	0.00180	0.00003	0.00000	0.00000	0.00023
59	0.99811	0.00172	0.00008	0.00000	0.00000	0.00017
60	0.99763	0.00223	0.00006	0.00000	0.00000	0.00014
61	0.99811	0.00175	0.00003	0.00000	0.00000	0.00014
62	0.99777	0.00209	0.00003	0.00000	0.00000	0.00014
63	0.99828	0.00155	0.00006	0.00006	0.00000	0.00011
64	0.99836	0.00153	0.00008	0.00003	0.00000	0.00008
65	0.99802	0.00189	0.00000	0.00000	0.00000	0.00008
66	0.99774	0.00226	0.00000	0.00000	0.00000	0.00000
67	0.99811	0.00187	0.00006	0.00003	0.00000	0.00000
68	0.99802	0.00198	0.00000	0.00000	0.00000	0.00000
69	0.99819	0.00181	0.00000	0.00000	0.00000	0.00000
70	0.99822	0.00178	0.00000	0.00000	0.00000	0.00000
71	0.99827	0.00173	0.00000	0.00000	0.00000	0.00000
72	0.99830	0.00167	0.00003	0.00000	0.00003	0.00000
73	0.99813	0.00184	0.00000	0.00000	0.00003	0.00000
74	0.99770	0.00230	0.00003	0.00000	0.00000	0.00000
75	0.99813	0.00187	0.00000	0.00000	0.00000	0.00000
76	0.99838	0.00162	0.00003	0.00000	0.00000	0.00000
77	0.99830	0.00170	0.00000	0.00000	0.00000	0.00000
78	0.99767	0.00233	0.00000	0.00000	0.00000	0.00000
79	0.99781	0.00216	0.00003	0.00000	0.00000	0.00003
80	0.99781	0.00216	0.00000	0.00000	0.00000	0.00003
81	0.99798	0.00191	0.00000	0.00003	0.00006	0.00003
82	0.99821	0.00171	0.00003	0.00006	0.00000	0.00003
83	0.99829	0.00165	0.00000	0.00000	0.00003	0.00003
84	0.99803	0.00191	0.00000	0.00000	0.00003	0.00003
85	0.99829	0.00168	0.00006	0.00000	0.00000	0.00003
86	0.99843	0.00148	0.00003	0.00000	0.00000	0.00009
87	0.99746	0.00246	0.00000	0.00000	0.00000	0.00009
88	0.99777	0.00206	0.00000	0.00000	0.00000	0.00017
89	0.99763	0.00220	0.00003	0.00000	0.00000	0.00017
90	0.99746	0.00234	0.00003	0.00000	0.00000	0.00020
