Sequence_Name	Extraction_ID
GoA0103705E	Goy-APnd_037-Ex1-5E-lcwgs-1-T
GoA0103805F	Goy-APnd_038-Ex1-5F-lcwgs-1-T
GoA0103905G	Goy-APnd_039-Ex1-5G-lcwgs-1-T
GoA0104005H	Goy-APnd_040-Ex1-5H-lcwgs-1-T
GoA0104106A	Goy-APnd_041-Ex1-6A-lcwgs-1-T
GoA0104206B	Goy-APnd_042-Ex1-6B-lcwgs-1-T
GoA0104306C	Goy-APnd_043-Ex1-6C-lcwgs-1-T
GoA0104406D	Goy-APnd_044-Ex1-6D-lcwgs-1-T
GoA0104506E	Goy-APnd_045-Ex1-6E-lcwgs-1-T
GoA0104606F	Goy-APnd_046-Ex1-6F-lcwgs-1-T
GoA0104706G	Goy-APnd_047-Ex1-6G-lcwgs-1-T
GoA0104806H	Goy-APnd_048-Ex1-6H-lcwgs-1-T
GoA0104907A	Goy-APnd_049-Ex1-7A-lcwgs-1-T
GoA0105007B	Goy-APnd_050-Ex1-7B-lcwgs-1-T
GoA0105107C	Goy-APnd_051-Ex1-7C-lcwgs-1-T
GoA0105207D	Goy-APnd_052-Ex1-7D-lcwgs-1-T
GoA0105307E	Goy-APnd_053-Ex1-7E-lcwgs-1-T
GoA0105407F	Goy-APnd_054-Ex1-7F-lcwgs-1-T
GoA0105507G	Goy-APnd_055-Ex1-7G-lcwgs-1-T
GoA0105607H	Goy-APnd_056-Ex1-7H-lcwgs-1-T
GoA0105708A	Goy-APnd_057-Ex1-8A-lcwgs-1-T
GoA0105808B	Goy-APnd_058-Ex1-8B-lcwgs-1-T
GoA0105908C	Goy-APnd_059-Ex1-8C-lcwgs-1-T
GoA0106008D	Goy-APnd_060-Ex1-8D-lcwgs-1-T
GoA0106108E	Goy-APnd_061-Ex1-8E-lcwgs-1-T
GoA0106208F	Goy-APnd_062-Ex1-8F-lcwgs-1-T
GoA0106308G	Goy-APnd_063-Ex1-8G-lcwgs-1-T
GoA0106408H	Goy-APnd_064-Ex1-8H-lcwgs-1-T
GoA0106509A	Goy-APnd_065-Ex1-9A-lcwgs-1-T
GoA0106609B	Goy-APnd_066-Ex1-9B-lcwgs-1-T
GoA0106709C	Goy-APnd_067-Ex1-9C-lcwgs-1-T
GoC0207001A	Goy-CPnd_070-Ex1-1A-lcwgs-1-T
GoC0205401B	Goy-CPnd_054-Ex1-1B-lcwgs-1-T
GoC0207401C	Goy-CPnd_074-Ex1-1C-lcwgs-1-T
GoC0203201D	Goy-CPnd_032-Ex1-1D-lcwgs-1-T
GoC0201501E	Goy-CPnd_015-Ex1-1E-lcwgs-1-T
GoC0203101F	Goy-CPnd_031-Ex1-1F-lcwgs-1-T
GoC0205801G	Goy-CPnd_058-Ex1-1G-lcwgs-1-T
GoC0201201H	Goy-CPnd_012-Ex1-1H-lcwgs-1-T
GoC0206802A	Goy-CPnd_068-Ex1-2A-lcwgs-1-T
GoC0203302B	Goy-CPnd_033-Ex1-2B-lcwgs-1-T
GoC0200602C	Goy-CPnd_006-Ex1-2C-lcwgs-1-T
GoC0200402D	Goy-CPnd_004-Ex1-2D-lcwgs-1-T
GoC0205302E	Goy-CPnd_053-Ex1-2E-lcwgs-1-T
GoC0202602F	Goy-CPnd_026-Ex1-2F-lcwgs-1-T
GoC0206302G	Goy-CPnd_063-Ex1-2G-lcwgs-1-T
GoC0202702H	Goy-CPnd_027-Ex1-2H-lcwgs-1-T
GoC0203503A	Goy-CPnd_035-Ex1-3A-lcwgs-1-T
GoC0204203B	Goy-CPnd_042-Ex1-3B-lcwgs-1-T
GoC0204103C	Goy-CPnd_041-Ex1-3C-lcwgs-1-T
GoC0205203D	Goy-CPnd_052-Ex1-3D-lcwgs-1-T
GoC0207103E	Goy-CPnd_071-Ex1-3E-lcwgs-1-T
GoC0205603G	Goy-CPnd_056-Ex1-3G-lcwgs-1-T
GoC0203703H	Goy-CPnd_037-Ex1-3H-lcwgs-1-T
GoC0209204A	Goy-CPnd_092-Ex1-4A-lcwgs-1-T
GoC0200804B	Goy-CPnd_008-Ex1-4B-lcwgs-1-T
GoC0207304C	Goy-CPnd_073-Ex1-4C-lcwgs-1-T
GoC0207204D	Goy-CPnd_072-Ex1-4D-lcwgs-1-T
GoC0204404E	Goy-CPnd_044-Ex1-4E-lcwgs-1-T
GoC0209104G	Goy-CPnd_091-Ex1-4G-lcwgs-1-T
GoC0201404H	Goy-CPnd_014-Ex1-4H-lcwgs-1-T
GoC0209505A	Goy-CPnd_095-Ex1-5A-lcwgs-1-T
GoC0202005B	Goy-CPnd_020-Ex1-5B-lcwgs-1-T
GoC0200205C	Goy-CPnd_002-Ex1-5C-lcwgs-1-T
GoC0202505D	Goy-CPnd_025-Ex1-5D-lcwgs-1-T
GoC0208405E	Goy-CPnd_084-Ex1-5E-lcwgs-1-T
GoC0208605F	Goy-CPnd_086-Ex1-5F-lcwgs-1-T
GoC0209005G	Goy-CPnd_090-Ex1-5G-lcwgs-1-T
GoC0201705H	Goy-CPnd_017-Ex1-5H-lcwgs-1-T
GoC0200506A	Goy-CPnd_005-Ex1-6A-lcwgs-1-T
GoC0208906B	Goy-CPnd_089-Ex1-6B-lcwgs-1-T
GoC0208706C	Goy-CPnd_087-Ex1-6C-lcwgs-1-T
GoC0201006D	Goy-CPnd_010-Ex1-6D-lcwgs-1-T
GoC0204706E	Goy-CPnd_047-Ex1-6E-lcwgs-1-T
GoC0203806F	Goy-CPnd_038-Ex1-6F-lcwgs-1-T
GoC0208506G	Goy-CPnd_085-Ex1-6G-lcwgs-1-T
GoC0208806H	Goy-CPnd_088-Ex1-6H-lcwgs-1-T
GoC0204007A	Goy-CPnd_040-Ex1-7A-lcwgs-1-T
GoC0203607B	Goy-CPnd_036-Ex1-7B-lcwgs-1-T
GoC0201607C	Goy-CPnd_016-Ex1-7C-lcwgs-1-T
GoC0206007D	Goy-CPnd_060-Ex1-7D-lcwgs-1-T
GoC0206107E	Goy-CPnd_061-Ex1-7E-lcwgs-1-T
GoC0200107F	Goy-CPnd_001-Ex1-7F-lcwgs-1-T
GoC0200307G	Goy-CPnd_003-Ex1-7G-lcwgs-1-T
GoC0201307H	Goy-CPnd_013-Ex1-7H-lcwgs-1-T
GoC0203908A	Goy-CPnd_039-Ex1-8A-lcwgs-1-T
GoC0204808B	Goy-CPnd_048-Ex1-8B-lcwgs-1-T
GoC0204908C	Goy-CPnd_049-Ex1-8C-lcwgs-1-T
GoC0206408D	Goy-CPnd_064-Ex1-8D-lcwgs-1-T
GoC0200708E	Goy-CPnd_007-Ex1-8E-lcwgs-1-T
GoC0205008F	Goy-CPnd_050-Ex1-8F-lcwgs-1-T
GoC0205908G	Goy-CPnd_059-Ex1-8G-lcwgs-1-T
GoC0200908H	Goy-CPnd_009-Ex1-8H-lcwgs-1-T
GoC0206203F	Goy-CPnd_062-Ex1-3F-lcwgs-1-T
GoC0205704F	Goy-CPnd_057-Ex1-4F-lcwgs-1-T
